Date/Time,Cooling:Electricity [J](Hourly),Heating:Gas [J](Hourly),Gas:Facility [J](Hourly),Gas:HVAC [J](Hourly),Pumps:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),Electricity:HVAC [J](Hourly),ElectricityNet:Facility [J](Hourly),ElectricityPurchased:Facility [J](Hourly),Fans:Electricity [J](Hourly) 
 08/04  20:00:00,211427379.3,0,4597009.177,0,8652.895022,29158128,60292977.94,371524889.6,0,47122106.66,234943024.1,371524889.6,371524889.6,23515644.79
 08/04  21:00:00,199523221.8,0,4597009.177,0,8652.895022,29158128,60292977.94,341028911.4,0,31414737.77,220154414.8,341028911.4,341028911.4,20631193.05
 08/04  22:00:00,193354124.3,0,4597009.177,0,8652.895022,29158128,55621997.01,328937069,0,31414737.77,212733553.3,328937069,328937069,19379429.03
 08/04  23:00:00,5446976.204,0,4597009.177,0,8652.895022,29158128,55621997.01,106799450.8,0,15707368.89,6303303.997,106799450.8,106799450.8,856327.7936
 08/04  24:00:00,26820782.22,0,4597009.177,0,8652.895022,29158128,55621997.01,123742333.3,0,7853684.444,31099870.92,123742333.3,123742333.3,4279088.696
 08/05  01:00:00,0,0,4597009.177,0,0,18840654,34480954.32,62009312.35,0,8687704.031,0,62009312.35,62009312.35,0
 08/05  02:00:00,0,0,4597009.177,0,0,18840654,34480954.32,62009312.35,0,8687704.031,0,62009312.35,62009312.35,0
 08/05  03:00:00,0,0,4597009.177,0,0,18840654,34480954.32,62009312.35,0,8687704.031,0,62009312.35,62009312.35,0
 08/05  04:00:00,0,0,4597009.177,0,0,18840654,34480954.32,62009312.35,0,8687704.031,0,62009312.35,62009312.35,0
 08/05  05:00:00,0,0,4597009.177,0,0,18840654,34480954.32,62009312.35,0,8687704.031,0,62009312.35,62009312.35,0
 08/05  06:00:00,114749586,0,4597009.177,0,0,12560436,34480954.32,194956644.1,0,8687704.031,139227549.7,194956644.1,194956644.1,24477963.78
 08/05  07:00:00,163560604.9,0,4597009.177,0,8652.895022,0,55621997.01,256195443.3,0,15707368.89,184857424.5,256195443.3,256195443.3,21296819.53
 08/05  08:00:00,194429447.6,0,4597009.177,0,8652.895022,0,74305920.72,311819610.2,0,15707368.89,221797667.7,311819610.2,311819610.2,27368220.09
 08/05  09:00:00,228722546.5,0,4597009.177,0,8652.895022,0,85875929.5,397060454.8,0,47122106.66,264053765.7,397060454.8,397060454.8,35331219.17
 08/05  10:00:00,254059697.6,0,4597009.177,0,8652.895022,0,94050146.13,435743379.7,0,47122106.66,294562474,435743379.7,435743379.7,40502776.43
 08/05  11:00:00,261511152,0,4597009.177,0,8652.895022,0,90546910.43,440574687.9,0,47122106.66,302897017.9,440574687.9,440574687.9,41385865.95
 08/05  12:00:00,258327675.9,0,4597009.177,0,8652.895022,0,98721127.05,445934711,0,47122106.66,300082824.4,445934711,445934711,41755148.46
 08/05  13:00:00,241788586.3,0,4597009.177,0,8652.895022,0,73191897.25,374376033.8,0,23561053.33,277614430.3,374376033.8,374376033.8,35825843.99
 08/05  14:00:00,247204532.4,0,4597009.177,0,8652.895022,0,63849935.39,372906425.9,0,23561053.33,285486784.3,372906425.9,372906425.9,38282251.89
 08/05  15:00:00,266548880.2,0,4597009.177,0,8652.895022,0,58011209.24,389955679.5,0,23561053.33,308374764,389955679.5,389955679.5,41825883.84
 08/05  16:00:00,256250193.7,0,4597009.177,0,8652.895022,0,53340228.31,372202734.4,0,23561053.33,295292799.9,372202734.4,372202734.4,39042606.14
 08/05  17:00:00,187595072.4,0,4597009.177,0,8652.895022,0,54507973.54,284232097.2,0,23561053.33,206154417.4,284232097.2,284232097.2,18559344.97
 08/05  18:00:00,170490005.4,0,4597009.177,0,8652.895022,0,48722969.15,242247999.8,0,7853684.444,185662693.3,242247999.8,242247999.8,15172687.89
 08/05  19:00:00,0,0,4597009.177,0,8652.895022,0,41716497.76,49578835.1,0,7853684.444,0,49578835.1,49578835.1,0
 08/05  20:00:00,0,0,4597009.177,0,0,29158128,34480954.32,72326786.35,0,8687704.031,0,72326786.35,72326786.35,0
 08/05  21:00:00,0,0,4597009.177,0,0,29158128,34480954.32,72326786.35,0,8687704.031,0,72326786.35,72326786.35,0
 08/05  22:00:00,0,0,4597009.177,0,0,29158128,34480954.32,72326786.35,0,8687704.031,0,72326786.35,72326786.35,0
 08/05  23:00:00,0,0,4597009.177,0,0,29158128,34480954.32,72326786.35,0,8687704.031,0,72326786.35,72326786.35,0
 08/05  24:00:00,0,0,4597009.177,0,0,29158128,34480954.32,72326786.35,0,8687704.031,0,72326786.35,72326786.35,0
 08/06  01:00:00,0,0,4597009.177,0,0,18840654,34480954.32,62009312.35,0,8687704.031,0,62009312.35,62009312.35,0
 08/06  02:00:00,0,0,4597009.177,0,0,18840654,34480954.32,62009312.35,0,8687704.031,0,62009312.35,62009312.35,0
 08/06  03:00:00,0,0,4597009.177,0,0,18840654,34480954.32,62009312.35,0,8687704.031,0,62009312.35,62009312.35,0
 08/06  04:00:00,0,0,4597009.177,0,0,18840654,34480954.32,62009312.35,0,8687704.031,0,62009312.35,62009312.35,0
 08/06  05:00:00,0,0,4597009.177,0,0,18840654,34480954.32,62009312.35,0,8687704.031,0,62009312.35,62009312.35,0
 08/06  06:00:00,0,0,4597009.177,0,0,12560436,34480954.32,55729094.35,0,8687704.031,0,55729094.35,55729094.35,0
 08/06  07:00:00,85434463.99,0,4597009.177,0,8652.895022,0,41716497.76,147286349.2,0,7853684.444,97707514.1,147286349.2,147286349.2,12273050.11
 08/06  08:00:00,87263658.49,0,4597009.177,0,8652.895022,0,41716497.76,150703882.7,0,7853684.444,101125047.6,150703882.7,150703882.7,13861389.1
 08/06  09:00:00,87690415.55,0,4597009.177,0,8652.895022,0,41716497.76,152620751.1,0,7853684.444,103041916,152620751.1,152620751.1,15351500.43
 08/06  10:00:00,87076010.61,0,4597009.177,0,8652.895022,0,41716497.76,151707304.6,0,7853684.444,102128469.5,151707304.6,151707304.6,15052458.93
 08/06  11:00:00,92058336.84,0,4597009.177,0,8652.895022,0,41716497.76,157557392,0,7853684.444,107978556.9,157557392,157557392,15920220.04
 08/06  12:00:00,81607615.57,0,4597009.177,0,8652.895022,0,41716497.76,144487188.2,0,7853684.444,94908353.06,144487188.2,144487188.2,13300737.49
 08/06  13:00:00,81044350.49,0,4597009.177,0,8652.895022,0,41716497.76,143856279.1,0,7853684.444,94277444.01,143856279.1,143856279.1,13233093.52
 08/06  14:00:00,95715316.79,0,4597009.177,0,8652.895022,0,41716497.76,161435662.5,0,7853684.444,111856827.4,161435662.5,161435662.5,16141510.57
 08/06  15:00:00,88383450.39,0,4597009.177,0,8652.895022,0,41716497.76,154250815.2,0,7853684.444,104671980.1,154250815.2,154250815.2,16288529.73
 08/06  16:00:00,90704593.4,0,4597009.177,0,8652.895022,0,41716497.76,157499346.3,0,7853684.444,107920511.2,157499346.3,157499346.3,17215917.77
 08/06  17:00:00,88239885.64,0,4597009.177,0,8652.895022,0,41716497.76,153699215.7,0,7853684.444,104120380.6,153699215.7,153699215.7,15880494.99
 08/06  18:00:00,86362340.07,0,4597009.177,0,8652.895022,0,41716497.76,151527428,0,7853684.444,101948592.9,151527428,151527428,15586252.81
 08/06  19:00:00,68142581.57,0,4597009.177,0,0,0,34480954.32,122971920.4,0,8687704.031,79803262.04,122971920.4,122971920.4,11660680.47
 08/06  20:00:00,60099969.18,0,4597009.177,0,0,29158128,34480954.32,142741630.1,0,8687704.031,70414843.76,142741630.1,142741630.1,10314874.58
 08/06  21:00:00,25013395.04,0,4597009.177,0,0,29158128,34480954.32,101447908.8,0,8687704.031,29121122.45,101447908.8,101447908.8,4107727.404
 08/06  22:00:00,26338772.13,0,4597009.177,0,0,29158128,34480954.32,103216623.1,0,8687704.031,30889836.75,103216623.1,103216623.1,4551064.612
 08/06  23:00:00,28551214.43,0,4597009.177,0,0,29158128,34480954.32,105610926.8,0,8687704.031,33284140.4,105610926.8,105610926.8,4732925.973
 08/06  24:00:00,5170871.79,0,4597009.177,0,0,29158128,34480954.32,78353475.87,0,8687704.031,6026689.529,78353475.87,78353475.87,855817.7392
 08/07  01:00:00,21392835.38,0,4597009.177,0,0,18840654,45974605.75,98366046.78,0,8687704.031,24863082.99,98366046.78,98366046.78,3470247.609
 08/07  02:00:00,10417356.67,0,4597009.177,0,0,18840654,45974605.75,85631955.93,0,8687704.031,12128992.14,85631955.93,85631955.93,1711635.478
 08/07  03:00:00,0,0,4597009.177,0,0,18840654,45974605.75,73502963.78,0,8687704.031,0,73502963.78,73502963.78,0
 08/07  04:00:00,21668154.95,0,4597009.177,0,0,18840654,45974605.75,98627387.37,0,8687704.031,25124423.59,98627387.37,98627387.37,3456268.64
 08/07  05:00:00,10438817.21,0,4597009.177,0,0,18840654,45974605.75,85653416.47,0,8687704.031,12150452.69,85653416.47,85653416.47,1711635.478
 08/07  06:00:00,116133061.5,0,4597009.177,0,0,12560436,45974605.75,219083239.5,0,17375408.06,143172789.7,219083239.5,219083239.5,27039728.18
 08/07  07:00:00,139036835.8,0,4597009.177,0,8652.895022,0,55621997.01,227855707.5,0,15707368.89,156517688.7,227855707.5,227855707.5,17480852.88
 08/07  08:00:00,136432946,0,4597009.177,0,8652.895022,0,96493080.11,299003323.9,0,47122106.66,155379484.3,299003323.9,299003323.9,18946538.28
 08/07  09:00:00,193315228.6,0,4597009.177,0,8652.895022,0,205723914.2,579015475,0,141366320,231916587.9,579015475,579015475,38601359.32
 08/07  10:00:00,201413723.5,0,4597009.177,0,8652.895022,0,175362538.2,556723881.8,0,141366320,239986370.7,556723881.8,556723881.8,38572647.22
 08/07  11:00:00,209721022.5,0,4597009.177,0,8652.895022,0,168356066.8,560263536.7,0,141366320,250532496.9,560263536.7,560263536.7,40811474.46
 08/07  12:00:00,220645601.8,0,4597009.177,0,8652.895022,0,175362538.2,581558321.7,0,141366320,264820810.6,581558321.7,581558321.7,44175208.81
 08/07  13:00:00,237924161.9,0,4597009.177,0,8652.895022,0,178973217.5,608940619.7,0,141366320,288592429.4,608940619.7,608940619.7,50668267.53
 08/07  14:00:00,254672422.7,0,4597009.177,0,8652.895022,0,181201264.4,636354948.5,0,141366320,313778711.2,636354948.5,636354948.5,59106288.52
 08/07  15:00:00,249810968.1,0,4597009.177,0,8652.895022,0,168356066.8,617071335.2,0,141366320,307340295.5,617071335.2,617071335.2,57529327.33
 08/07  16:00:00,252034787.5,0,4597009.177,0,8652.895022,0,168356066.8,620019103.5,0,141366320,310288063.7,620019103.5,620019103.5,58253276.27
 08/07  17:00:00,242787090.1,0,4597009.177,0,8652.895022,0,178865773.9,616978653.5,0,141366320,296737906.7,616978653.5,616978653.5,53950816.57
 08/07  18:00:00,200133686.7,0,4597009.177,0,8652.895022,0,141927700.6,457493719,0,78536844.44,237020521,457493719,457493719,36886834.29
 08/07  19:00:00,153052781,0,4597009.177,0,8652.895022,0,69634939.79,289973604,0,47122106.66,173207904.6,289973604,289973604,20155123.6
 08/07  20:00:00,143836863.2,0,4597009.177,0,8652.895022,29158128,60292977.94,297735939.8,0,47122106.66,161154074.3,297735939.8,297735939.8,17317211.17
 08/07  21:00:00,142813116,0,4597009.177,0,8652.895022,29158128,60292977.94,280055204.4,0,31414737.77,159180707.8,280055204.4,280055204.4,16367591.83
 08/07  22:00:00,142706329.1,0,4597009.177,0,8652.895022,29158128,55621997.01,274873141.3,0,31414737.77,158669625.7,274873141.3,274873141.3,15963296.57
 08/07  23:00:00,0,0,4597009.177,0,8652.895022,29158128,55621997.01,100496146.8,0,15707368.89,0,100496146.8,100496146.8,0
 08/07  24:00:00,0,0,4597009.177,0,8652.895022,29158128,55621997.01,92642462.35,0,7853684.444,0,92642462.35,92642462.35,0
 08/08  01:00:00,0,0,4597009.177,0,0,18840654,45974605.75,73502963.78,0,8687704.031,0,73502963.78,73502963.78,0
 08/08  02:00:00,0,0,4597009.177,0,0,18840654,45974605.75,73502963.78,0,8687704.031,0,73502963.78,73502963.78,0
 08/08  03:00:00,0,0,4597009.177,0,0,18840654,45974605.75,73502963.78,0,8687704.031,0,73502963.78,73502963.78,0
 08/08  04:00:00,0,0,4597009.177,0,0,18840654,45974605.75,73502963.78,0,8687704.031,0,73502963.78,73502963.78,0
 08/08  05:00:00,0,0,4597009.177,0,0,18840654,45974605.75,73502963.78,0,8687704.031,0,73502963.78,73502963.78,0
 08/08  06:00:00,107292225,0,4597009.177,0,0,12560436,45974605.75,205782412.5,0,17375408.06,129871962.7,205782412.5,205782412.5,22579737.68
 08/08  07:00:00,158242103,0,4597009.177,0,8652.895022,0,55621997.01,247379695.6,0,15707368.89,176041676.8,247379695.6,247379695.6,17799573.79
 08/08  08:00:00,192713193.6,0,4597009.177,0,8652.895022,0,96493080.11,362198769.8,0,47122106.66,218574930.1,362198769.8,362198769.8,25861736.51
 08/08  09:00:00,260194544.5,0,4597009.177,0,8652.895022,0,205723914.2,659946809.5,0,141366320,312847922.4,659946809.5,659946809.5,52653377.91
 08/08  10:00:00,270048529,0,4597009.177,0,8652.895022,0,175362538.2,638693930.4,0,141366320,321956419.3,638693930.4,638693930.4,51907890.31
 08/08  11:00:00,298507194.6,0,4597009.177,0,8652.895022,0,168356066.8,667545825.9,0,141366320,357814786.2,667545825.9,667545825.9,59307591.59
 08/08  12:00:00,293370647.1,0,4597009.177,0,8652.895022,0,175362538.2,670438249.8,0,141366320,353700738.6,670438249.8,670438249.8,60330091.59
 08/08  13:00:00,280186453.6,0,4597009.177,0,8652.895022,0,178973217.5,657444182.8,0,141366320,337095992.4,657444182.8,657444182.8,56909538.82
 08/08  14:00:00,311618741.5,0,4597009.177,0,8652.895022,0,181201264.4,699536941.6,0,141366320,376960704.3,699536941.6,699536941.6,65341962.8
 08/08  15:00:00,326787431.2,0,4597009.177,0,8652.895022,0,168356066.8,707141650.1,0,141366320,397410610.4,707141650.1,707141650.1,70623179.22
 08/08  16:00:00,334233035.7,0,4597009.177,0,8652.895022,0,168356066.8,715890193.9,0,141366320,406159154.2,715890193.9,715890193.9,71926118.41
 08/08  17:00:00,335625374.4,0,4597009.177,0,8652.895022,0,178865773.9,727070619.8,0,141366320,406829873,727070619.8,727070619.8,71204498.57
 08/08  18:00:00,289947622.7,0,4597009.177,0,8652.895022,0,141927700.6,562577887,0,78536844.44,342104689.1,562577887,562577887,52157066.41
 08/08  19:00:00,225305197.5,0,4597009.177,0,8652.895022,0,69634939.79,370104562.6,0,47122106.66,253338863.2,370104562.6,370104562.6,28033665.7
 08/08  20:00:00,190559284.8,0,4597009.177,0,8652.895022,29158128,60292977.94,347257081.2,0,47122106.66,210675215.7,347257081.2,347257081.2,20115930.95
 08/08  21:00:00,166181611,0,4597009.177,0,8652.895022,29158128,60292977.94,304925722.1,0,31414737.77,184051225.4,304925722.1,304925722.1,17869614.41
 08/08  22:00:00,157332922.9,0,4597009.177,0,8652.895022,29158128,55621997.01,290445312.3,0,31414737.77,174241796.6,290445312.3,290445312.3,16908873.67
 08/08  23:00:00,0,0,4597009.177,0,8652.895022,29158128,55621997.01,100496146.8,0,15707368.89,0,100496146.8,100496146.8,0
 08/08  24:00:00,0,0,4597009.177,0,8652.895022,29158128,55621997.01,92642462.35,0,7853684.444,0,92642462.35,92642462.35,0
 08/09  01:00:00,0,0,4597009.177,0,0,18840654,45974605.75,73502963.78,0,8687704.031,0,73502963.78,73502963.78,0
 08/09  02:00:00,0,0,4597009.177,0,0,18840654,45974605.75,73502963.78,0,8687704.031,0,73502963.78,73502963.78,0
 08/09  03:00:00,0,0,4597009.177,0,0,18840654,45974605.75,73502963.78,0,8687704.031,0,73502963.78,73502963.78,0
 08/09  04:00:00,0,0,4597009.177,0,0,18840654,45974605.75,73502963.78,0,8687704.031,0,73502963.78,73502963.78,0
 08/09  05:00:00,0,0,4597009.177,0,0,18840654,45974605.75,73502963.78,0,8687704.031,0,73502963.78,73502963.78,0
 08/09  06:00:00,117309220.7,0,4597009.177,0,0,12560436,45974605.75,217369141.4,0,17375408.06,141458691.5,217369141.4,217369141.4,24149470.82
 08/09  07:00:00,173766309.3,0,4597009.177,0,8652.895022,0,55621997.01,264565297.4,0,15707368.89,193227278.6,264565297.4,264565297.4,19460969.33
 08/09  08:00:00,210629018.1,0,4597009.177,0,8652.895022,0,96493080.11,384125048.5,0,47122106.66,240501208.9,384125048.5,384125048.5,29872190.76
 08/09  09:00:00,285740118.7,0,4597009.177,0,8652.895022,0,205723914.2,696914575.1,0,141366320,349815688,696914575.1,696914575.1,64075569.28
 08/09  10:00:00,285094512.1,0,4597009.177,0,8652.895022,0,175362538.2,663844557,0,141366320,347107045.9,663844557,663844557,62012533.84
 08/09  11:00:00,297911350.4,0,4597009.177,0,8652.895022,0,168356066.8,670796099.5,0,141366320,361065059.8,670796099.5,670796099.5,63153709.34
 08/09  12:00:00,314907854.5,0,4597009.177,0,8652.895022,0,175362538.2,697557842.2,0,141366320,380820331.1,697557842.2,697557842.2,65912476.64
 08/09  13:00:00,311145695.5,0,4597009.177,0,8652.895022,0,178973217.5,694621894.8,0,141366320,374273704.4,694621894.8,694621894.8,63128008.93
 08/09  14:00:00,330272824.6,0,4597009.177,0,8652.895022,0,181201264.4,725054315.5,0,141366320,402478078.2,725054315.5,725054315.5,72205253.63
 08/09  15:00:00,339492531.8,0,4597009.177,0,8652.895022,0,168356066.8,724371928.3,0,141366320,414640888.5,724371928.3,724371928.3,75148356.7
 08/09  16:00:00,338191158.4,0,4597009.177,0,8652.895022,0,168356066.8,721665732.9,0,141366320,411934693.2,721665732.9,721665732.9,73743534.82
 08/09  17:00:00,297160420.6,0,4597009.177,0,8652.895022,0,178865773.9,676186872.7,0,141366320,355946125.9,676186872.7,676186872.7,58785705.35
 08/09  18:00:00,249365144.3,0,4597009.177,0,8652.895022,0,141927700.6,512042370.3,0,78536844.44,291569172.4,512042370.3,512042370.3,42204028.04
 08/09  19:00:00,211189649.7,0,4597009.177,0,8652.895022,0,69634939.79,354691792.2,0,47122106.66,237926092.8,354691792.2,354691792.2,26736443.1
 08/09  20:00:00,199018288.1,0,4597009.177,0,8652.895022,29158128,60292977.94,356672484.4,0,47122106.66,220090618.9,356672484.4,356672484.4,21072330.76
 08/09  21:00:00,183895506.1,0,4597009.177,0,8652.895022,29158128,60292977.94,323473275.7,0,31414737.77,202598779.1,323473275.7,323473275.7,18703273.02
 08/09  22:00:00,172557452.2,0,4597009.177,0,8652.895022,29158128,55621997.01,306236642.4,0,31414737.77,190033126.7,306236642.4,306236642.4,17475674.47
 08/09  23:00:00,0,0,4597009.177,0,8652.895022,29158128,55621997.01,100496146.8,0,15707368.89,0,100496146.8,100496146.8,0
 08/09  24:00:00,0,0,4597009.177,0,8652.895022,29158128,55621997.01,92642462.35,0,7853684.444,0,92642462.35,92642462.35,0
 08/10  01:00:00,0,0,4597009.177,0,0,18840654,45974605.75,73502963.78,0,8687704.031,0,73502963.78,73502963.78,0
 08/10  02:00:00,0,0,4597009.177,0,0,18840654,45974605.75,73502963.78,0,8687704.031,0,73502963.78,73502963.78,0
 08/10  03:00:00,0,0,4597009.177,0,0,18840654,45974605.75,73502963.78,0,8687704.031,0,73502963.78,73502963.78,0
 08/10  04:00:00,0,0,4597009.177,0,0,18840654,45974605.75,73502963.78,0,8687704.031,0,73502963.78,73502963.78,0
 08/10  05:00:00,0,0,4597009.177,0,0,18840654,45974605.75,73502963.78,0,8687704.031,0,73502963.78,73502963.78,0
 08/10  06:00:00,109326330.5,0,4597009.177,0,0,12560436,45974605.75,209127463.2,0,17375408.06,133217013.4,209127463.2,209127463.2,23890682.93
 08/10  07:00:00,165515983.9,0,4597009.177,0,8652.895022,0,55621997.01,257198379.5,0,15707368.89,185860360.7,257198379.5,257198379.5,20344376.85
 08/10  08:00:00,206962021.8,0,4597009.177,0,8652.895022,0,96493080.11,380838176.6,0,47122106.66,237214337,380838176.6,380838176.6,30252315.2
 08/10  09:00:00,280625303.6,0,4597009.177,0,8652.895022,0,205723914.2,689983937.6,0,141366320,342885050.5,689983937.6,689983937.6,62259746.87
 08/10  10:00:00,291114550.6,0,4597009.177,0,8652.895022,0,175362538.2,670510255,0,141366320,353772743.9,670510255,670510255,62658193.23
 08/10  11:00:00,304852067.4,0,4597009.177,0,8652.895022,0,168356066.8,679221571,0,141366320,369490531.2,679221571,679221571,64638463.88
 08/10  12:00:00,316209413.9,0,4597009.177,0,8652.895022,0,175362538.2,699468893.1,0,141366320,382731382,699468893.1,699468893.1,66521968.08
 08/10  13:00:00,316557344,0,4597009.177,0,8652.895022,0,178973217.5,700709138.5,0,141366320,380360948.2,700709138.5,700709138.5,63803604.22
 08/10  14:00:00,342839887.3,0,4597009.177,0,8652.895022,0,181201264.4,739799978.3,0,141366320,417223741,739799978.3,739799978.3,74383853.64
 08/10  15:00:00,351640165.5,0,4597009.177,0,8652.895022,0,168356066.8,736557350.2,0,141366320,426826310.5,736557350.2,736557350.2,75186145.01
 08/10  16:00:00,334935086.7,0,4597009.177,0,8652.895022,0,168356066.8,713221771.6,0,141366320,403490731.9,713221771.6,713221771.6,68555645.17
 08/10  17:00:00,294389578.1,0,4597009.177,0,8652.895022,0,178865773.9,676554221.3,0,141366320,356313474.5,676554221.3,676554221.3,61923896.39
 08/10  18:00:00,256852859.4,0,4597009.177,0,8652.895022,0,141927700.6,524166257.4,0,78536844.44,303693059.4,524166257.4,524166257.4,46840200.01
 08/10  19:00:00,211865490.5,0,4597009.177,0,8652.895022,0,69634939.79,354975882.8,0,47122106.66,238210183.4,354975882.8,354975882.8,26344692.93
 08/10  20:00:00,187777603.6,0,4597009.177,0,8652.895022,29158128,60292977.94,344795011.5,0,47122106.66,208213146,344795011.5,344795011.5,20435542.39
 08/10  21:00:00,179756456.3,0,4597009.177,0,8652.895022,29158128,60292977.94,319335187.3,0,31414737.77,198460690.7,319335187.3,319335187.3,18704234.43
 08/10  22:00:00,177462706.2,0,4597009.177,0,8652.895022,29158128,55621997.01,311336296.3,0,31414737.77,195132780.6,311336296.3,311336296.3,17670074.4
 08/10  23:00:00,0,0,4597009.177,0,8652.895022,29158128,55621997.01,100496146.8,0,15707368.89,0,100496146.8,100496146.8,0
