Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Monthly),Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE1 OFFICE ZN:Zone Air Temperature [C](Hourly),ZONE1 OFFICE ZN:Zone Air Relative Humidity [%](Hourly),ZONE2 FINE STORAGE ZN:Zone Air Temperature [C](Hourly),ZONE2 FINE STORAGE ZN:Zone Air Relative Humidity [%](Hourly),ZONE3 BULK STORAGE ZN:Zone Air Temperature [C](Hourly),ZONE3 BULK STORAGE ZN:Zone Air Relative Humidity [%](Hourly),Electricity:Facility [J](TimeStep),Gas:Facility [J](TimeStep) 
 03/09  10:30:00,,11.149999999999999,,,,,,,34343809.58865776,7956988.077615262 
 03/09  10:45:00,,11.424999999999999,,,,,,,34343809.58865776,7614746.51630495 
 03/09  11:00:00,,11.7,21.100209475276146,22.092789266170095,16.03101075473809,24.353478298901913,14.195245923076389,35.50327881332066,34343809.58865776,7289857.667728895 
 03/09  11:15:00,,11.974999999999998,,,,,,,34343809.58865776,7026257.057969427 
 03/09  11:30:00,,12.25,,,,,,,34343809.58865776,6776397.28580816 
 03/09  11:45:00,,12.525000000000003,,,,,,,34343809.58865776,6632381.2699715089 
 03/09  12:00:00,,12.8,21.10016884112338,21.89288729708968,16.399002454846316,23.196629785785097,14.567051679344099,33.37950111641118,34343809.58865776,6443903.145438059 
 03/09  12:15:00,,12.925,,,,,,,28577116.902958916,6601121.579809805 
 03/09  12:30:00,,13.05,,,,,,,28577116.902958916,6291518.111652911 
 03/09  12:45:00,,13.175,,,,,,,28577116.902958916,6042614.140757221 
 03/09  13:00:00,,13.3,21.100126004864508,21.58512839880097,16.637985620230738,22.94745687989355,14.719046200757223,32.01030221112613,28577116.902958916,5792747.861425452 
 03/09  13:15:00,,13.450000000000001,,,,,,,34343809.58865776,5227419.991617635 
 03/09  13:30:00,,13.600000000000002,,,,,,,35089505.362118307,5031909.604338771 
 03/09  13:45:00,,13.75,,,,,,,34843005.0884807,4860529.51526242 
 03/09  14:00:00,,13.9,21.100109453860737,21.405914505483325,16.847602902441268,22.608704564906647,15.025423454053275,30.602503825222173,34595545.28546894,4776773.471910786 
 03/09  14:15:00,,14.025,,,,,,,35087180.7561399,4602532.633537044 
 03/09  14:30:00,,14.15,,,,,,,35079541.11306735,4455122.436500015 
 03/09  14:45:00,,14.275,,,,,,,35078325.9111227,4327096.029786838 
 03/09  15:00:00,,14.4,21.10011799033773,21.438759708852996,16.953770524792078,22.301245867520337,15.270799691369458,29.40209726777838,34343809.58865776,4232168.338690509 
 03/09  15:15:00,,14.55,,,,,,,35087559.02566009,4203398.199394776 
 03/09  15:30:00,,14.7,,,,,,,35094844.84995697,4185728.8476504499 
 03/09  15:45:00,,14.85,,,,,,,36985226.59968206,4138781.3478492365 
 03/09  16:00:00,,15.0,21.100130028654534,21.249753161932529,16.982188647178778,21.275367922667735,15.364740915270972,28.519256076538846,39683253.27433625,4137002.345776857 
 03/09  16:15:00,,15.0,,,,,,,35847029.224330637,4407995.410481542 
 03/09  16:30:00,,15.0,,,,,,,35847029.224330637,4473532.912288981 
 03/09  16:45:00,,15.0,,,,,,,35885454.971057217,4595084.8333175829 
 03/09  17:00:00,,15.0,21.100131930530244,20.77247130667681,16.792318920766556,20.58704828100172,15.330538945327753,27.775992499787877,35923880.717783797,4741758.87299769 
 03/09  17:15:00,,14.725,,,,,,,24710235.302427148,6367668.641453235 
 03/09  17:30:00,,14.45,,,,,,,24740676.478405347,6590849.158162897 
 03/09  17:45:00,,14.175,,,,,,,24771117.654383545,6838213.669159375 
 03/09  18:00:00,,13.9,21.1001393000152,19.698610726732715,16.196592863224656,20.259182910411103,14.881305943067109,27.722959067098459,24801558.830361744,7112389.012541364 
 03/09  18:15:00,,13.625,,,,,,,11765228.461287152,0.0 
 03/09  18:30:00,,13.350000000000002,,,,,,,11765228.461287152,0.0 
 03/09  18:45:00,,13.075000000000001,,,,,,,13062239.89313701,6106568.727539791 
 03/09  19:00:00,,12.8,18.38885165190639,22.422313605490609,15.461031605809336,20.72995655629796,14.313008182129725,28.220594025194118,13062239.89313701,6376039.954460061 
 03/09  19:15:00,,12.525000000000003,,,,,,,13062239.89313701,7379243.283292632 
 03/09  19:30:00,,12.25,,,,,,,13062239.89313701,8019401.6891413689 
 03/09  19:45:00,,11.974999999999998,,,,,,,11765228.461287152,0.0 
 03/09  20:00:00,,11.7,16.912614870298847,23.75383633330706,15.404050539665273,20.44918695945655,13.872165904645025,28.47376076646207,13062239.89313701,12448450.513130639 
 03/09  20:15:00,,11.274999999999999,,,,,,,13062239.89313701,6839456.447546824 
 03/09  20:30:00,,10.85,,,,,,,13062239.89313701,11267517.273236737 
 03/09  20:45:00,,10.425,,,,,,,13062239.89313701,10723589.540916753 
 03/09  21:00:00,,10.0,16.22740822286722,23.857955664343984,15.378819249325428,20.42942936629862,13.450805472753695,28.591335598426853,11765228.461287152,0.0 
 03/09  21:15:00,,9.175,,,,,,,13062239.89313701,12688560.789096529 
 03/09  21:30:00,,8.35,,,,,,,13062239.89313701,8865592.858630032 
 03/09  21:45:00,,7.525,,,,,,,13062239.89313701,14538762.731919786 
 03/09  22:00:00,,6.7,15.992723740916674,23.931812406956796,15.55330880410419,20.213784926816595,13.235250809605497,28.782215027467396,13062239.89313701,14454539.567120213 
 03/09  22:15:00,,6.7,,,,,,,11765228.461287152,0.0 
 03/09  22:30:00,,6.7,,,,,,,13062239.89313701,16346653.701624629 
 03/09  22:45:00,,6.7,,,,,,,13062239.89313701,10945390.702370294 
 03/09  23:00:00,,6.7,15.699823493201653,24.16019559590635,15.319095528420022,20.5786647647836,12.996361939671747,29.06223157239068,13062239.89313701,17373155.703976778 
 03/09  23:15:00,,6.7,,,,,,,13062239.89313701,16457084.371213368 
 03/09  23:30:00,,6.7,,,,,,,11765228.461287152,0.0 
 03/09  23:45:00,,6.7,,,,,,,13062239.89313701,17593614.02770331 
 03/09  24:00:00,,6.7,15.455935262836313,24.301866650561139,15.298278783196324,20.681128286826838,12.801269283778522,29.246786762850577,13062239.89313701,11963867.030840546 
 03/10  00:15:00,,6.275,,,,,,,11327016.49313701,19384251.63245021 
 03/10  00:30:00,,5.85,,,,,,,11327016.49313701,18181152.445225356 
 03/10  00:45:00,,5.425,,,,,,,10030005.061287152,0.0 
 03/10  01:00:00,,5.0,15.236843380659288,24.378969360643067,15.276792930780382,20.745810614120459,12.63540408777457,29.358032256653375,11327016.49313701,19140412.93197219 
 03/10  01:15:00,,4.575,,,,,,,11327016.49313701,13621919.248326326 
 03/10  01:30:00,,4.15,,,,,,,11327016.49313701,21744603.381096629 
 03/10  01:45:00,,3.7249999999999998,,,,,,,12143391.064501211,21917020.24139874 
 03/10  02:00:00,,3.3,15.236293192706129,24.082544371692938,15.252538930180066,20.775675019857787,12.446966967252294,29.528228302752074,10866401.974251159,2285273.717236896 
 03/10  02:15:00,,3.3,,,,,,,12143391.064501211,23123259.018818033 
 03/10  02:30:00,,3.3,,,,,,,12143391.064501211,17361699.0001188 
 03/10  02:45:00,,3.3,,,,,,,11327016.49313701,23379162.114762926 
 03/10  03:00:00,,3.3,15.368670530229782,23.39677761620051,15.55442613386149,20.341040351219509,12.266953397871714,29.693165960770818,11735203.77881911,23446023.46284575 
 03/10  03:15:00,,2.8999999999999996,,,,,,,10870566.905849183,2851658.640000494 
 03/10  03:30:00,,2.5,,,,,,,12143391.064501211,24855370.03312115 
 03/10  03:45:00,,2.0999999999999998,,,,,,,12143391.064501211,19106805.390910839 
 03/10  04:00:00,,1.7,15.511067422655909,22.80145578785425,15.22429263583637,20.783332067949343,12.104019591854492,29.83483120402803,11327016.49313701,25012701.519853277 
 03/10  04:15:00,,1.7,,,,,,,12143391.064501211,25235404.29473794 
 03/10  04:30:00,,1.7,,,,,,,10867734.175208658,2759321.8723111196 
 03/10  04:45:00,,1.7,,,,,,,12143391.064501211,24103921.448670534 
 03/10  05:00:00,,1.7,15.48884819202003,22.595765018929176,15.227243949532792,20.786930550064178,12.016190398107949,29.916541996410748,12143391.064501211,17342973.321773258 
 03/10  05:15:00,,1.5499999999999999,,,,,,,11327016.49313701,24009191.882185379 
 03/10  05:30:00,,1.4,,,,,,,11735203.77881911,24550661.718666417 
 03/10  05:45:00,,1.25,,,,,,,10871882.340327694,3355789.4980077135 
 03/10  06:00:00,,1.1,15.359683737918438,22.67984395686623,15.209726483342213,20.851437772824299,11.937117991096317,30.05994772331494,12143391.064501211,27885191.177502548 
 03/10  06:15:00,,0.8250000000000001,,,,,,,13974043.132952808,47207137.49935522 
 03/10  06:30:00,,0.55,,,,,,,13157668.561588606,26284008.73773981 
 03/10  06:45:00,,0.275,,,,,,,8381065.132952808,41199340.613717529 
 03/10  07:00:00,,0.0,19.545434067894584,17.486134265353394,15.214722686914963,20.916082636263945,11.772501335495204,30.32606842864678,7061098.060201359,20614224.85835126 
 03/10  07:15:00,,1.1,,,,,,,24382056.12549295,43310340.87634681 
 03/10  07:30:00,,2.2,,,,,,,24382056.12549295,31239601.848234074 
 03/10  07:45:00,,3.3000000000000004,,,,,,,24382056.12549295,36745967.09673138 
 03/10  08:00:00,,4.4,21.099037781879838,16.007137175648226,15.553577479540156,21.290225448377098,12.047037323306247,29.784098567067468,24382056.12549295,30725401.134260268 
 03/10  08:15:00,,5.65,,,,,,,35923880.717783797,23913271.24148135 
 03/10  08:30:00,,6.9,,,,,,,35923880.717783797,20184778.77965062 
 03/10  08:45:00,,8.15,,,,,,,35847029.224330637,16935909.746094 
 03/10  09:00:00,,9.4,21.099996646718709,17.338815307747838,15.559929486272884,23.860152827278694,12.943248788533858,28.370271944347225,35847029.224330637,14045636.366819289 
 03/10  09:15:00,,9.825000000000001,,,,,,,37041351.39674506,10971834.196371334 
 03/10  09:30:00,,10.25,,,,,,,37041351.39674506,9313435.634866806 
 03/10  09:45:00,,10.674999999999999,,,,,,,37041351.39674506,8852787.968395768 
 03/10  10:00:00,,11.1,21.100067950967074,18.88664607081752,15.657754930613877,25.648104720863587,13.81764482913784,27.249221632880415,34343809.58865776,8449273.565186574 
 03/10  10:15:00,,11.375,,,,,,,34343809.58865776,8080407.684196284 
 03/10  10:30:00,,11.649999999999999,,,,,,,34343809.58865776,7731664.434585682 
 03/10  10:45:00,,11.924999999999999,,,,,,,34343809.58865776,7408341.7082665 
 03/10  11:00:00,,12.2,21.10011394867143,19.739217629233744,16.112026117588685,25.008065682949757,14.315923884339524,26.59076479206237,34343809.58865776,7102529.656607963 
 03/10  11:15:00,,12.474999999999998,,,,,,,34343809.58865776,6819598.648528972 
 03/10  11:30:00,,12.75,,,,,,,34343809.58865776,6551064.7518312749 
 03/10  11:45:00,,13.025000000000003,,,,,,,34343809.58865776,6387668.154322229 
 03/10  12:00:00,,13.3,21.100119111475686,20.2519017283105,16.487233159456037,24.014464265549294,14.680658084737067,26.035111621344414,34343809.58865776,6180600.302097231 
 03/10  12:15:00,,13.725000000000002,,,,,,,28577116.902958916,6338425.156938498 
 03/10  12:30:00,,14.15,,,,,,,28577116.902958916,6114726.791098718 
 03/10  12:45:00,,14.575,,,,,,,28577116.902958916,5882258.97146347 
 03/10  13:00:00,,15.0,21.100101166639896,20.33166372987634,16.778126907632229,23.215274006742918,14.853875643501244,25.765233024459055,28577116.902958916,5642921.872652839 
 03/10  13:15:00,,15.15,,,,,,,34343809.58865776,4980561.872515489 
 03/10  13:30:00,,15.3,,,,,,,35089085.49087741,4754292.565033281 
 03/10  13:45:00,,15.45,,,,,,,34635750.28671487,4551758.598063515 
 03/10  14:00:00,,15.6,21.100095585770796,20.26706424307565,17.052750522103115,22.12755161813032,15.204023505367413,25.056557264196138,34803190.480776209,4364555.152337145 
 03/10  14:15:00,,15.6,,,,,,,35086878.502102468,4197193.8810389679 
 03/10  14:30:00,,15.6,,,,,,,35079353.00082933,4047467.6376133745 
 03/10  14:45:00,,15.6,,,,,,,35078224.40154443,3927021.599684197 
 03/10  15:00:00,,15.6,21.100100233988259,20.312531523073046,17.1884450600294,21.224216383168373,15.462395028131726,24.403388482610933,34343809.58865776,3825173.8972577557 
 03/10  15:15:00,,15.6,,,,,,,35087235.4043851,3770326.4081675016 
 03/10  15:30:00,,15.6,,,,,,,39680893.08597305,3738286.5977697486 
 03/10  15:45:00,,15.6,,,,,,,39682567.87724201,3750594.800342635 
 03/10  16:00:00,,15.6,21.100103804749048,20.364068703611417,17.22019830951597,20.726907553409043,15.564291698595352,24.051877843529274,39683075.75202148,3784824.322077169 
 03/10  16:15:00,,15.6,,,,,,,35847029.224330637,4048593.293818116 
 03/10  16:30:00,,15.6,,,,,,,35847029.224330637,4141294.8943332678 
 03/10  16:45:00,,15.6,,,,,,,35885454.971057217,4279757.947110332 
 03/10  17:00:00,,15.6,21.100112429961106,20.11487751878721,16.957932263420799,20.326046794200264,15.499643477272454,23.87496341619171,35923880.717783797,4455772.096979305 
 03/10  17:15:00,,15.174999999999999,,,,,,,24710235.302427148,6080069.627344197 
 03/10  17:30:00,,14.75,,,,,,,24740676.478405347,6292638.9313374 
 03/10  17:45:00,,14.325000000000001,,,,,,,24771117.654383545,6540294.179322026 
 03/10  18:00:00,,13.9,21.10011267610324,19.383783006125108,16.31673729778202,20.595090784724929,15.037308767991466,24.282408404919218,24801558.830361744,6809153.842976923 
 03/10  18:15:00,,13.475000000000002,,,,,,,11765228.461287152,0.0 
 03/10  18:30:00,,13.05,,,,,,,11765228.461287152,0.0 
 03/10  18:45:00,,12.624999999999999,,,,,,,11765228.461287152,0.0 
 03/10  19:00:00,,12.2,18.593191918205848,22.222405792420767,15.393940775091846,21.778321102247558,14.47166717445084,25.08310918226627,13062239.89313701,6546614.544298161 
 03/10  19:15:00,,12.2,,,,,,,13062239.89313701,6921749.284125232 
 03/10  19:30:00,,12.2,,,,,,,13062239.89313701,6969132.200165742 
 03/10  19:45:00,,12.2,,,,,,,13062239.89313701,7570589.576778584 
 03/10  20:00:00,,12.2,16.932778781866234,24.268190783223237,15.419019542422593,21.567490083988849,13.918117433961644,25.857083541045385,11765228.461287152,0.0 
 03/10  20:15:00,,11.224999999999998,,,,,,,13062239.89313701,11576056.811905824 
 03/10  20:30:00,,10.25,,,,,,,13062239.89313701,6808753.678221285 
 03/10  20:45:00,,9.275,,,,,,,13062239.89313701,11526002.33287685 
 03/10  21:00:00,,8.3,16.36090885173975,24.60768239398431,15.554780787224916,21.089858639457405,13.549616696714175,26.252945710337167,13062239.89313701,11710093.86802943 
 03/10  21:15:00,,7.75,,,,,,,11765228.461287152,0.0 
 03/10  21:30:00,,7.2,,,,,,,13062239.89313701,14574998.670244078 
 03/10  21:45:00,,6.6499999999999999,,,,,,,13062239.89313701,10093544.561558592 
 03/10  22:00:00,,6.1,15.975998355119856,24.878888466673,15.349279495295239,21.330138746571345,13.255967768048576,26.651845371945187,13062239.89313701,16298663.69989227 
 03/10  22:15:00,,5.975,,,,,,,13062239.89313701,15702090.101379797 
 03/10  22:30:00,,5.85,,,,,,,11765228.461287152,0.0 
 03/10  22:45:00,,5.725,,,,,,,13062239.89313701,17447492.030450595 
 03/10  23:00:00,,5.6,15.618275156738568,25.13029521589468,15.304414794558909,21.425516763178618,12.96246350336483,27.078345335688974,13062239.89313701,11634481.411647944 
 03/10  23:15:00,,5.449999999999999,,,,,,,13062239.89313701,18778699.437146468 
 03/10  23:30:00,,5.3,,,,,,,13062239.89313701,17419891.317560194 
 03/10  23:45:00,,5.15,,,,,,,11765228.461287152,0.0 
 03/10  24:00:00,,5.0,15.399832228698596,25.179754115178267,15.28822847972846,21.457916992643079,12.766956954161687,27.330664330954684,13062239.89313701,18258746.72700057 
 03/11  00:15:00,,4.45,,,,,,,9482169.438435276,12136999.872317747 
 03/11  00:30:00,,3.9,,,,,,,9482169.438435276,19527373.83137149 
 03/11  00:45:00,,3.3499999999999998,,,,,,,9482169.438435276,17940943.440290609 
 03/11  01:00:00,,2.8,15.303668001186868,25.178069862473664,15.28939193397354,21.45664864471359,12.612453702688964,27.556685739565628,8185158.006585418,0.0 
 03/11  01:15:00,,2.6499999999999996,,,,,,,9482169.438435276,19588887.48905446 
 03/11  01:30:00,,2.5,,,,,,,9482169.438435276,14737624.204933895 
 03/11  01:45:00,,2.35,,,,,,,9482169.438435276,23234516.15193793 
 03/11  02:00:00,,2.2,15.11416453910475,25.334711042768665,15.55511986542389,21.06514764842202,12.394668078722802,27.9053114934452,10298544.009799479,24322922.538608508 
 03/11  02:15:00,,1.9250000000000003,,,,,,,9021418.920647538,2815324.539608158 
 03/11  02:30:00,,1.6500000000000002,,,,,,,10298544.009799479,25440830.285552145 
 03/11  02:45:00,,1.375,,,,,,,10298544.009799479,18951508.45436523 
 03/11  03:00:00,,1.1,15.515925042644439,24.21993084807346,15.222432991450589,21.54359100726727,12.141188833260511,28.296955450468816,9482169.438435276,24938736.650213638 
 03/11  03:15:00,,0.9750000000000001,,,,,,,9890356.724117378,25071781.011766495 
 03/11  03:30:00,,0.8500000000000001,,,,,,,9028935.844356407,3392376.85265949 
 03/11  03:45:00,,0.725,,,,,,,10298544.009799479,27528116.10097532 
 03/11  04:00:00,,0.6,15.42990712211359,23.943911534103408,15.20749657156463,21.559959848234926,11.952385805151805,28.575342268421435,10298544.009799479,20598354.034330537 
 03/11  04:15:00,,0.6,,,,,,,9482169.438435276,26345659.72291209 
 03/11  04:30:00,,0.6,,,,,,,10298544.009799479,27126183.098723536 
 03/11  04:45:00,,0.6,,,,,,,9021954.659399473,3328326.2237514376 
 03/11  05:00:00,,0.6,15.369589135153472,23.667221087968547,15.198378200105477,21.535001925023644,11.822550657065982,28.74938315351635,10298544.009799479,27653624.729320487 
 03/11  05:15:00,,0.44999999999999998,,,,,,,10298544.009799479,21115650.6045647 
 03/11  05:30:00,,0.3,,,,,,,9482169.438435276,27160611.0797107 
 03/11  05:45:00,,0.15,,,,,,,10298544.009799479,28310972.975005766 
 03/11  06:00:00,,0.0,15.34135196801789,23.42626287008264,15.18826627802255,21.565751422196884,11.698851145100822,28.93663944082299,9025013.148868658,3844067.469280262 
 03/11  06:15:00,,0.425,,,,,,,12129196.078251074,44504313.66465079 
 03/11  06:30:00,,0.85,,,,,,,12129196.078251074,50743425.63361956 
 03/11  06:45:00,,1.275,,,,,,,5719843.506886872,24394824.37253944 
 03/11  07:00:00,,1.7,19.755438198262607,17.72153877010001,15.533191365980898,21.09845522365278,11.638265131083248,29.018652319764287,6513262.437349481,37036301.2137752 
 03/11  07:15:00,,2.375,,,,,,,22558168.569005714,40812028.76697181 
 03/11  07:30:00,,3.0500000000000004,,,,,,,22537209.070791216,38005397.19098431 
 03/11  07:45:00,,3.725,,,,,,,22516249.572576718,34225440.66871839 
 03/11  08:00:00,,4.4,21.092719966909067,16.388045991178929,15.559917521918408,21.625130221817114,11.987434394082362,28.379682453306697,22516249.572576718,31103945.757915416 
 03/11  08:15:00,,5.375,,,,,,,26801072.976326337,25693064.392554158 
 03/11  08:30:00,,6.3500000000000009,,,,,,,26801072.976326337,22211899.944389874 
 03/11  08:45:00,,7.325000000000001,,,,,,,26801072.976326337,19283129.538173185 
 03/11  09:00:00,,8.3,21.1000133029451,17.38817871195768,15.559921430538817,23.25886774906632,12.642223015760126,27.27091060083917,26801072.976326337,16512674.880889897 
 03/11  09:15:00,,9.0,,,,,,,26964421.369850816,14611650.318019413 
 03/11  09:30:00,,9.7,,,,,,,26964421.369850816,13544774.601202306 
 03/11  09:45:00,,10.399999999999999,,,,,,,26964421.369850816,12648462.03621339 
 03/11  10:00:00,,11.1,21.10002816177306,18.97416227196897,15.559961470989073,25.464865887300978,13.2376851951844,26.364212790242257,26964421.369850816,12029317.576413578 
 03/11  10:15:00,,11.799999999999999,,,,,,,26964421.369850816,11429285.719700098 
 03/11  10:30:00,,12.5,,,,,,,25075644.27009381,12011023.166917876 
 03/11  10:45:00,,13.200000000000001,,,,,,,25075644.27009381,11020425.935437484 
 03/11  11:00:00,,13.9,21.100074355680193,20.36801330887792,15.559977056309187,27.337749429129567,13.474764394701019,26.439711492761434,25075644.27009381,9558808.815587463 
 03/11  11:15:00,,14.450000000000001,,,,,,,25075644.27009381,8442893.917949589 
 03/11  11:30:00,,15.0,,,,,,,25075644.27009381,8125917.408589748 
 03/11  11:45:00,,15.55,,,,,,,25075644.27009381,7839622.861582712 
 03/11  12:00:00,,16.1,21.1000936184664,21.44766634401742,15.73463324286194,28.20390352615211,13.813544342933146,26.576528927112216,22378102.4620065,7598337.124310982 
 03/11  12:15:00,,15.825000000000001,,,,,,,22145950.940412869,7884162.600269595 
 03/11  12:30:00,,15.55,,,,,,,22145950.940412869,7815137.049529023 
