Date/Time,InteriorEquipment:Electricity [J](Hourly),Heating:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Electricity:Facility [J](Hourly),Pumps:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ElectricityPurchased:Facility [J](Hourly),ExteriorLights:Electricity [J](Hourly),WaterSystems:Electricity [J](Hourly),ElectricityNet:Facility [J](Hourly),Electricity:HVAC [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),Cooling:Electricity [J](Hourly),Water Heater:WaterSystems:Electricity [J](Hourly) 
 12/24  12:00:00,709830969.8,0,323692911,2062238728,101136875,347113487.6,2062238728,235886165.3,0,2062238728,646770173.7,1945266311,1557463721,8563807.258,0
 12/24  13:00:00,709830969.8,0,323702403.3,2061376170,101213953.1,347226369.3,2061376170,235886165.3,187342.6846,2061376170,648472038.6,1984922230,1603014535,8443798.312,187342.6846
 12/24  14:00:00,709830969.8,0,324280104.5,2060572153,101128744.7,347113487.6,2060572153,235886165.3,187355.496,2060572153,647757681.3,1946436793,1564502123,8549720.792,187355.496
 12/24  15:00:00,709830969.8,0,324320586.3,2061476447,101000975.9,347113487.6,2061476447,235886165.3,0,2061476447,648753598,1893100647,1511139609,8769018.2,0
 12/24  16:00:00,709830969.8,0,323981536.2,2061967083,100908596.4,347314303,2061967083,235886165.3,187338.9522,2061967083,648729312,1706792857,1480310347,8986881.307,187338.9522
 12/24  17:00:00,492977197.9,0,310648862,1615145626,100937279.3,240170071.2,1615145626,141501482.6,0,1615145626,620582529.9,1851018346,1666840049,9086632.977,0
 12/24  18:00:00,492977197.9,0,308872406.9,1632350599,101030618.2,240177617.3,1632350599,165059882.6,187351.7751,1632350599,614006785.3,1887112046,1714606194,9060320.076,187351.7751
 12/24  19:00:00,492977197.9,0,308078620.5,1630175849,101077861.3,240177617.3,1630175849,165059882.6,187301.1491,1630175849,611787443,1910397507,1737891655,9069478.086,187301.1491
 12/24  20:00:00,492977197.9,0,307427839,1655194488,101077888.8,240177617.3,1655194488,165059882.6,0,1655194488,635170597.1,1911079140,1738573288,9146478.657,0
 12/24  21:00:00,492977197.9,0,306905863.4,1696615293,101073035.2,240177617.3,1696615293,165059882.6,187348.0452,1696615293,676471904.4,1913055021,1740549169,9227048.502,187348.0452
 12/24  22:00:00,492977197.9,0,306559381.5,1738216885,101053614.4,240177617.3,1738216885,165059882.6,0,1738216885,719049868.6,1921643187,1737465157,9318914.218,0
 12/24  23:00:00,492977197.9,0,306240242.8,1789658613,101568518.3,240177617.3,1789658613,165059882.6,187360.8385,1789658613,771847642.5,2153349595,1980843743,8567799.069,187360.8385
 12/24  24:00:00,492977197.9,0,305998220.2,1845488892,102584508,240177617.3,1845488892,165059882.6,187344.3053,1845488892,825235399.4,2532560698,2360054846,7209489.482,187344.3053
 12/25  01:00:00,552246851.9,0,286160274.6,1943101210,103529183.6,259340046.8,1943101210,165059882.6,0,1943101210,847802932.3,2804874289,2578391779,5694762.591,0
 12/25  02:00:00,552246851.9,0,283576604.1,1911111895,55214253.21,259340046.8,1911111895,165059882.6,187357.1113,1911111895,867244097.5,2891396947,2664914437,2379140.782,187357.1113
 12/25  03:00:00,552246851.9,0,282416462.9,1870616354,6747683.272,259340046.8,1870616354,165059882.6,187340.5707,1870616354,877596265.4,2973634916,2735480260,0,187340.5707
 12/25  04:00:00,552246851.9,7540833.418,281808358,1939300999,56216593.12,259340046.8,1939300999,165059882.6,0,1939300999,894794393.8,3046887321,2820404811,2207770.83,0
 12/25  05:00:00,552246851.9,15274607.28,281637017.6,1901106780,7558483.053,259340046.8,1901106780,165059882.6,187353.3893,1901106780,905523038.4,3119283142,2892800633,0,187353.3893
 12/25  06:00:00,552246851.9,20450063.02,281536926.1,1906083368,7851523.846,259340046.8,1906083368,165059882.6,0,1906083368,910509053.1,3193921756,2967439247,0,0
 12/25  07:00:00,552246851.9,25458664.6,281441868.3,1911866986,8299580.412,259340046.8,1911866986,165059882.6,187336.8413,1911866986,916039441.9,3367352451,3140869942,0,187336.8413
 12/25  08:00:00,966431990.9,25180863.38,321306052,2701727979,8004218.899,412387939.7,2701727979,306636906.6,187349.6697,2701727979,996738816.9,3331492408,2931409175,0,187349.6697
 12/25  09:00:00,1242555417,19594209.34,356197700.4,3521549490,7455047.498,739992884.4,3521549490,443049039.9,0,3521549490,1075619043,3374804057,2627422667,0,0
 12/25  10:00:00,1242555417,23762907.57,370413300.6,3804548663,104755635.4,739766520.8,3804548663,589715413.2,187362.4505,3804548663,1109669497,3256849209,2326549932,4917415.086,187362.4505
 12/25  11:00:00,1242555417,12938655.82,373016565,3795529595,104329924.5,738276122.2,3795529595,589715413.2,0,3795529595,1101862507,3171749916,2195318388,5760475.038,0
 12/25  12:00:00,1242555417,7995917.793,375762162,3798648497,104033585.1,738230849.5,3798648497,589715413.2,187345.93,3798648497,1101599139,3110580439,2111640478,6386450.91,187345.93
 12/25  13:00:00,1242555417,4196038.292,380391569.4,3657916570,103672203.8,737057359.9,3657916570,443049039.9,187358.7305,3657916570,1111314804,2981505926,2012467216,6980791.559,187358.7305
 12/25  14:00:00,1242555417,827027.0698,382508203.4,3805015809,103337386.2,737057359.9,3805015809,589715413.2,0,3805015809,1111752226,2915352071,1923472210,7469435.04,0
 12/25  15:00:00,1242555417,0,381187138.4,3799126923,103118426.6,737057359.9,3799126923,589715413.2,187342.1931,3799126923,1105459298,2840422325,1860556373,7879578.431,187342.1931
 12/25  16:00:00,1242555417,0,376561052.3,3783886757,102964863.3,737057359.9,3783886757,589715413.2,0,3783886757,1090166048,2627892765,1816167069,8252686.818,0
 12/25  17:00:00,828370277.9,960612.1323,354083607.7,2927286681,104762069.9,335372221.2,2927286681,613273813.2,187312.0105,2927286681,1027253382,2971925168,2357898489,7023867.413,187312.0105
 12/25  18:00:00,828370277.9,11966889.01,339475010.6,2936649686,105367884.3,335989764.6,2936649686,636832213.2,187338.4699,2936649686,1013468259,2971986378,2457960099,5480523.418,187338.4699
 12/25  19:00:00,828370277.9,16424886.78,329916327.1,2574431517,104629547.2,335989764.6,2574431517,353768814.9,0,2574431517,936192046,2710555861,2271790854,4544652.571,0
 12/25  20:00:00,828370277.9,19663278.02,327754595.7,2580671872,105139912.3,335989764.6,2580671872,353768814.9,187351.2886,2580671872,940126920,2867884044,2481260150,4402155.796,187351.2886
 12/25  21:00:00,828370277.9,21903345.7,326370584.6,2590437920,105401151.7,335989764.6,2590437920,353768814.9,48278.62099,2590437920,949879290.2,2986495235,2573808973,4413459.117,48278.62099
 12/25  22:00:00,828370277.9,24680334.3,325586434.9,2451936916,105611196.8,335989764.6,2451936916,212237115.7,139040.5174,2451936916,953441303.8,3005121381,2641253058,4416294.109,139040.5174
 12/25  23:00:00,828370277.9,28331575.68,324516102.8,2405982823,105479038.2,335989764.6,2405982823,165059882.6,187347.552,2405982823,956047727.2,3054554904,2700983397,4387051.209,187347.552
 12/25  24:00:00,552246851.9,31781445.08,312438582.9,1962063591,56745891.33,259340046.8,1962063591,165059882.6,0,1962063591,913905620.8,3046775494,2808620718,2205188.774,0
 12/26  01:00:00,552246851.9,34319457.27,287989579.6,1881650557,7927402.88,259340046.8,1881650557,165059882.6,187360.3454,1881650557,887261414.2,3114380335,2887897825,0,187360.3454
 12/26  02:00:00,552246851.9,35360000.88,287210899.7,1878594196,8028047.297,259340046.8,1878594196,165059882.6,187343.8113,1878594196,884126125.1,3149388134,2922905624,0,187343.8113
 12/26  03:00:00,552246851.9,35380867.45,286614089.5,1874033843,8071423.188,259340046.8,1874033843,165059882.6,0,1874033843,879725827.4,3165297738,2938815228,0,0
 12/26  04:00:00,552246851.9,35403155.2,286100041.4,1870579882,8112755.67,259340046.8,1870579882,165059882.6,187356.6189,1870579882,876057040,3180830538,2954348029,0,187356.6189
 12/26  05:00:00,552246851.9,37092599.19,285627796.4,1881748248,8265642.926,259340046.8,1881748248,165059882.6,0,1881748248,878400487.3,3242783377,3004628633,0,0
 12/26  06:00:00,552246851.9,39368511.55,285203991.4,1884254039,8459263.317,259340046.8,1884254039,165059882.6,187340.0773,1884254039,882215743.1,3291777801,3065295291,0,187340.0773
 12/26  07:00:00,552246851.9,41811532.47,284811822.3,1886669970,8834043.919,259340046.8,1886669970,165059882.6,187352.8976,1886669970,887382305.9,3458222726,3231740216,0,187352.8976
 12/26  08:00:00,966431990.9,35285012.09,324471842.4,2659802493,8307498.342,412538862.6,2659802493,306636906.6,0,2659802493,954435938.2,3346703536,2958291054,0,0
 12/26  09:00:00,1242555417,20855987.24,348580715,3482514999,44174116.81,740715453.6,3482514999,443049039.9,187351.0264,3482514999,996978035.7,3435127555,2573565501,1875829.958,187351.0264
 12/26  10:00:00,1242555417,9306002.454,365419605,3694469356,104598891.4,738795858.2,3694469356,589715413.2,0,3694469356,999394777.5,3177908497,2245238976,6331749.503,0
 12/26  11:00:00,1242555417,366080.366,370607036.1,3689676702,103504627.5,738230849.5,3689676702,589715413.2,187339.412,3689676702,994707372.1,2911852786,1932050205,7654569.614,187339.412
 12/26  12:00:00,1242555417,0,372565935.3,3696798761,102709744.3,737057359.9,3696798761,589715413.2,187361.9537,3696798761,999910819.4,2723622856,1727173789,8637844.738,187361.9537
 12/26  13:00:00,1242555417,0,371485906.3,3552082716,102099432.3,737057359.9,3552082716,443049039.9,0,3552082716,1004567286,2537061070,1573663536,9573090.824,0
 12/26  14:00:00,1242555417,0,373554173.1,3707719239,101608865.1,737057359.9,3707719239,589715413.2,187345.4216,3707719239,1013163135,2432576300,1442819345,10229563.3,187345.4216
 12/26  15:00:00,1242555417,0,373832700.2,3710525480,101349191.8,737057359.9,3710525480,589715413.2,0,3710525480,1015933542,2368022760,1375422451,10691144.04,0
 12/26  16:00:00,1242555417,0,373215542.7,3711930677,101161919.1,737057359.9,3711930677,589715413.2,187358.2237,3711930677,1016857462,2138938313,1327080307,11155780.26,187358.2237
 12/26  17:00:00,828370277.9,0,354973829.5,2877038841,102331913.2,335831606,2877038841,613273813.2,187341.6826,2877038841,975827864.3,2431488230,1810512732,10108122.15,187341.6826
 12/26  18:00:00,828370277.9,0,347986683.6,2890657643,103079897.8,335989764.6,2890657643,636832213.2,0,2890657643,966493947.1,2580576279,2059444770,8877772.642,0
 12/26  19:00:00,828370277.9,145030.2093,342292266.8,2536799679,102895763.5,335989764.6,2536799679,353768814.9,187316.4877,2536799679,896550017.6,2378797384,1964199302,8045964.53,187316.4877
 12/26  20:00:00,828370277.9,0,341248305.6,2524721631,103153054.6,335989764.6,2524721631,353768814.9,187337.9597,2524721631,884494224.8,2458443060,2045748950,7777144.082,187337.9597
 12/26  21:00:00,828370277.9,0,340000959.5,2517751071,103173999.1,335989764.6,2517751071,353768814.9,0,2517751071,877705865.9,2431884870,2045265325,7768985.274,0
 12/26  22:00:00,828370277.9,0,339485572.3,2364381136,103125380.5,335989764.6,2364381136,212237115.7,187350.7872,2364381136,866192929.9,2423774750,2027019407,7765747.429,187350.7872
 12/26  23:00:00,828370277.9,0,338206787.4,2317218517,103116715.9,335989764.6,2317218517,165059882.6,0,2317218517,866800831.3,2469367727,2134931903,7373526.564,0
 12/26  24:00:00,552246851.9,0,316867709.9,1923565972,103879844.1,259340046.8,1923565972,165059882.6,187361.3732,1923565972,824245959.2,2596375964,2369893455,6010981.915,187361.3732
 12/27  01:00:00,552246851.9,0,290668941,1898762477,104255493.4,259340046.8,1898762477,165059882.6,187347.0423,1898762477,803063121.4,2698232077,2471749567,4942280.934,187347.0423
 12/27  02:00:00,552246851.9,250461.0326,289367027.3,1896273757,104426762.8,259340046.8,1896273757,165059882.6,0,1896273757,801108708.5,2749326034,2522843524,4448852.962,0
 12/27  03:00:00,552246851.9,1884859.209,288572419.4,1892172253,104513793,259340046.8,1892172253,165059882.6,187359.8389,1892172253,796801053.6,2789068067,2550913164,4398757.245,187359.8389
 12/27  04:00:00,552246851.9,3277293.917,287866053.2,1888744633,104604222.6,259340046.8,1888744633,165059882.6,0,1888744633,793478127,2806706021,2580223511,4406591.239,0
 12/27  05:00:00,552246851.9,575539.307,287577414.1,1777092009,6486346.322,259340046.8,1777092009,165059882.6,187343.3038,1777092009,782418277.5,2772050588,2545568078,0,187343.3038
 12/27  06:00:00,552246851.9,0,287682729,1842342808,79739773.58,259340046.8,1842342808,165059882.6,187356.1131,1842342808,771049883.2,2692169041,2465686532,3490765.858,187356.1131
 12/27  07:00:00,552246851.9,0,288287490.7,1855957913,103923543.4,259340046.8,1855957913,165059882.6,0,1855957913,759411115.5,2603513267,2377030758,5138545.627,0
 12/27  08:00:00,966431990.9,0,336531247.8,2648751148,103420718.9,412488559.6,2648751148,306636906.6,187354.2424,2648751148,841493848.6,2503638304,2103553460,6601474.532,187354.2424
 12/27  09:00:00,1242555417,0,365439077.5,3466408155,102331544.1,740331529.6,3466408155,443049039.9,0,3466408155,916721008.1,2624357423,1740672424,8404431.257,0
 12/27  10:00:00,1242555417,0,370590810.9,3642428613,101981291.4,739134503.3,3642428613,589715413.2,187359.7114,3642428613,946206777.5,2550008284,1643297591,9538471.966,187359.7114
 12/27  11:00:00,1242555417,0,372579719.4,3648037621,101514148.9,737982749.8,3648037621,589715413.2,187310.7323,3648037621,952633537.1,2455455795,1482477641,10302265.14,187310.7323
 12/27  12:00:00,1242555417,0,373192150.9,3654271191,101087700.5,737057359.9,3654271191,589715413.2,0,3654271191,956814345.2,2344818457,1332874273,11003269.68,0
 12/27  13:00:00,1242555417,0,373704755.2,3510785391,100723027.1,737057359.9,3510785391,443049039.9,187348.6781,3510785391,962335288.3,2164429532,1201397689,11675519.19,187348.6781
 12/27  14:00:00,1242555417,0,373750998,3657365673,100515087,737238450.8,3657365673,589715413.2,0,3657365673,961962021.2,2140775576,1131883781,12156515.63,0
 12/27  15:00:00,1242555417,0,374236516.8,3653621746,100387015.3,737102632.6,3653621746,589715413.2,187361.4693,3653621746,957947650.4,2083964234,1091000378,12485090.74,187361.4693
 12/27  16:00:00,1242555417,0,374244016.4,3650812790,100295377.9,739248622.7,3650812790,589715413.2,187344.9373,3650812790,952558536.2,1876276972,1063633910,12993624.14,187344.9373
 12/27  17:00:00,828370277.9,0,356433120,2813455822,101030843.4,335989764.6,2813455822,613273813.2,0,2813455822,911676610.9,2016091316,1425327182,11985901.35,0
 12/27  18:00:00,828370277.9,0,349534753.2,2835070262,101268580.3,335989764.6,2835070262,636832213.2,187357.7384,2835070262,910129939.4,2057844933,1536777943,11256910.13,187357.7384
 12/27  19:00:00,828370277.9,261870.6783,343709234.6,2490991566,100953684.3,335989764.6,2490991566,353768814.9,187355.8634,2490991566,849800293.4,1834521137,1407249421,10908225.03,187355.8634
 12/27  20:00:00,828370277.9,0,342459500.7,2492583171,101036446.2,335989764.6,2492583171,353768814.9,0,2492583171,849851123.1,1882167735,1469438380,10806523.11,0
 12/27  21:00:00,828370277.9,0,340902864.2,2504841347,101063375.8,335989764.6,2504841347,353768814.9,187354.0097,2504841347,862055829.9,1911892885,1499185603,10767874.73,187354.0097
 12/27  22:00:00,828370277.9,0,340135930.2,2369134707,101042610.1,335989764.6,2369134707,212237115.7,0,2369134707,868858976,1861681380,1502156145,10842805.9,0
 12/27  23:00:00,828370277.9,0,338913029,2314010320,100686828.7,335989764.6,2314010320,165059882.6,187337.4628,2314010320,862357294.7,1830929545,1496493721,10837583.68,187337.4628
 12/27  24:00:00,552246851.9,0,322335360.6,1905574051,100970105.2,259340046.8,1905574051,165059882.6,187350.2909,1905574051,804830925.7,1880052635,1641898075,10332829.46,187350.2909
 12/28  01:00:00,552246851.9,0,297147460.5,1860359899,100971713.8,259340046.8,1860359899,165059882.6,0,1860359899,763078648.6,1871003174,1644520664,9976560.834,0
 12/28  02:00:00,552246851.9,0,295934492.1,1842340054,100994302.9,259340046.8,1842340054,165059882.6,187363.0765,1842340054,744977215.1,1886393088,1659910579,9870548.313,187363.0765
 12/28  03:00:00,552246851.9,0,294966682.1,1825769160,101036034,259340046.8,1825769160,165059882.6,0,1825769160,728716298.5,1909388329,1682905820,9722958.826,0
 12/28  04:00:00,552246851.9,0,294129580.3,1808676021,101073986.7,259340046.8,1808676021,165059882.6,187346.5478,1808676021,711526660.3,1928833848,1702351338,9608599.242,187346.5478
 12/28  05:00:00,552246851.9,0,293455977.5,1789969257,101098158.9,259340046.8,1789969257,165059882.6,187359.3462,1789969257,691159517.1,1952353334,1714200917,9498891.916,187359.3462
 12/28  06:00:00,552246851.9,0,292889445.7,1767276464,101114236.1,259340046.8,1767276464,165059882.6,0,1767276464,668858583.5,1948144888,1721662378,9391895.095,0
 12/28  07:00:00,552246851.9,0,292389519.4,1745347693,101126337.7,259340046.8,1745347693,165059882.6,187342.81,1745347693,647223156.4,1953364849,1726882340,9273047.954,187342.81
 12/28  08:00:00,966431990.9,0,339150189.8,2523203461,100800748.1,412614327.5,2523203461,318416106.6,0,2523203461,703130904.2,1805925301,1417512819,10255161.73,0
 12/28  09:00:00,1242555417,0,366871274.5,3296727775,100245408.6,741213515.7,3296727775,443049039.9,187339.1172,3296727775,744612346.3,2023906392,1142564832,11788378.03,187339.1172
 12/28  10:00:00,1242555417,0,370901222.1,3439319800,100068902.2,739089230.6,3439319800,589715413.2,187339.0885,3439319800,736303725.1,1984049102,1051294746,18223180.95,187339.0885
 12/28  11:00:00,1242555417,0,372420339.8,3424551373,99834265.73,737937477.1,3424551373,589715413.2,0,3424551373,719334428.8,1911951074,925035419.8,21951349.87,0
 12/28  12:00:00,1242555417,0,373789720.4,3407869627,99567268.86,737057359.9,3407869627,589715413.2,187351.9122,3407869627,700489312.6,1789403424,780470387.5,22197733.61,187351.9122
 12/28  13:00:00,1242555417,0,374762120.4,3241643652,99344170.33,737057359.9,3241643652,443049039.9,105633.1456,3241643652,683954732,1618742282,656400905.2,22279058.54,105633.1456
 12/28  14:00:00,1242555417,0,375429311.6,3376000430,99257552.59,737057359.9,3376000430,589715413.2,81666.96107,3376000430,672114518.7,1598570581,611227500,21888992.59,81666.96107
 12/28  15:00:00,1242555417,0,375833399.9,3361106487,99245921.07,737057359.9,3361106487,589715413.2,187348.1841,3361106487,657583343.7,1591423319,610529101.1,21405923.85,187348.1841
 12/28  16:00:00,1242555417,0,375824696.7,3347234213,99254085.1,738728868.1,3347234213,589715413.2,0,3347234213,642490733.3,1445808512,621373284.2,21109344.06,0
 12/28  17:00:00,828370277.9,0,357710846.5,2491188859,99640301.18,335944487.7,2491188859,601494613.2,187360.9754,2491188859,594854301,1478553825,864742313,19423491.05,187360.9754
 12/28  18:00:00,828370277.9,0,350770718.3,2526263614,99806959.01,335989764.6,2526263614,636832213.2,187344.4567,2526263614,595504555.3,1483569511,966725066,18381350.24,187344.4567
 12/28  19:00:00,828370277.9,1285941.377,344980092.7,2226098722,99666102.97,335989764.6,2226098722,353768814.9,0,2226098722,579300170,1315111774,889484091.7,17833477.68,0
