Date/Time,InteriorLights:Electricity [J](Hourly),Heating:Gas [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),ElectricityNet:Facility [J](Hourly),Pumps:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),ElectricityPurchased:Facility [J](Hourly),Fans:Electricity [J](Hourly),Electricity:HVAC [J](Hourly),ExteriorLights:Electricity [J](Hourly),Gas:Facility [J](Hourly),Electricity:Facility [J](Hourly) 
 06/28  17:00:00,1139816321,0,0,1279052193,7011122809,134585446.9,2882520710,7011122809,712803935.6,1640254947,309600592.6,141817328.5,7011122809
 06/28  18:00:00,635248563.9,0,0,1060018788,5755934286,116935735.2,2358391447,5755934286,590309580.2,1519200722,442286560.9,88977937.15,5755934286
 06/28  19:00:00,398138336.3,0,0,1016483248,5204861231,115425478.4,2227359132,5204861231,452424865.4,1381785708,442286560.9,66391195.13,5204861231
 06/28  20:00:00,444875925.4,0,0,971694224.3,5158268433,114579944.5,2227359132,5158268433,391874628.7,1321194026,455140968.4,61184225.08,5158268433
 06/28  21:00:00,298466186.2,0,0,933070112,5036138414,114059997.3,2227359132,5036138414,353986688.8,1282884451,556452688.2,52634778.38,5036138414
 06/28  22:00:00,298466186.2,0,0,917387711.4,4917546255,113875220.2,2227359132,4917546255,339719018.9,1268322112,467995376,35058011.17,4917546255
 06/28  23:00:00,149233093.1,0,0,863290899.4,4212952830,111536115.7,2227359132,4212952830,325717641,860539385,379538063.8,9975553.087,4212952830
 06/28  24:00:00,74616546.55,0,0,788021586.8,3849140424,88789219.9,2227359132,3849140424,255074671.7,789616375.5,291080751.6,22309749.72,3849140424
 06/29  01:00:00,80771321.23,0,0,781260953,3709515322,88665560.36,2227359132,3709515322,253902360.3,787986631.2,153357479.7,9975553.087,3709515322
 06/29  02:00:00,80771321.23,0,0,778387855.6,3716458234,88128503.65,2227359132,3716458234,264255426.3,798147086.6,153357479.7,9975553.087,3716458234
 06/29  03:00:00,80771321.23,0,0,764030808.9,3663746165,86590361.81,2227359132,3663746165,227438546.2,761319996.4,153357479.7,9975553.087,3663746165
 06/29  04:00:00,80771321.23,0,0,857859366.6,3864891294,113674814.8,2227359132,3864891294,272674988.5,806603992.5,153357479.7,9975553.087,3864891294
 06/29  05:00:00,80287598.31,0,0,779118728.1,3704898139,87237799.52,2227359132,3704898139,236392435.9,770460402.2,170303929.9,9975553.087,3704898139
 06/29  06:00:00,147013247.4,0,0,784384129.6,3803210288,87448760.42,2227359132,3803210288,255891879.2,790178256.8,176914624.4,9975553.087,3803210288
 06/29  07:00:00,127018677.8,0,0,923866324.4,4656337208,114155791.5,2227359132,4656337208,357364423.4,1285631348,353829248.7,9975553.087,4656337208
 06/29  08:00:00,379938773.5,0,0,981662700.6,5117045525,114871518.5,2227359132,5117045525,418183229.1,1346903394,442286560.9,23506054.25,5117045525
 06/29  09:00:00,1139816321,0,0,1222793550,7038462513,122291131.6,2882520710,7038462513,676010629,1605109977,442286560.9,103962306.7,7038462513
 06/29  10:00:00,1139816321,0,0,1253183149,7014634028,123179664.6,2882520710,7014634028,753589981,1682897121,309600592.6,125866988.4,7014634028
 06/29  11:00:00,1139816321,0,0,1264805231,6892373107,123234874.2,2882520710,6892373107,796566393.7,1725591216,132685968.3,127647644.9,6892373107
 06/29  12:00:00,1139816321,0,0,1259198462,6894473262,123227651.6,2882520710,6894473262,804280539.9,1732804756,132685968.3,137905743.6,6894473262
 06/29  13:00:00,1139816321,0,0,1204577871,6644845717,121196268.6,2751488394,6644845717,742337283.3,1670296200,132685968.3,175730869.5,6644845717
 06/29  14:00:00,1139816321,0,0,1282700746,7003413675,124970799,2882520710,7003413675,887975520.8,1815627959,132685968.3,173441520.2,7003413675
 06/29  15:00:00,1139816321,0,0,1327768794,7053386438,128507474,2882520710,7053386438,889343560.7,1816655188,132685968.3,126153792.2,7053386438
 06/29  16:00:00,1139816321,0,0,1433860263,7037315139,143011354.7,2882520710,7037315139,752676911.5,1680105499,132685968.3,104725380.2,7037315139
 06/29  17:00:00,1139816321,0,0,1358058610,7119278048,139012926,2882520710,7119278048,737525278.6,1665053856,309600592.6,132313239.9,7119278048
 06/29  18:00:00,635093388.9,0,0,1099325600,5835889828,118223475.1,2358391447,5835889828,629825745.9,1557721227,442286560.9,100427649.7,5835889828
 06/29  19:00:00,398138336.3,0,0,1054048406,5279654195,116173558.3,2227359132,5279654195,488904591.3,1417277286,442286560.9,67102778.87,5279654195
 06/29  20:00:00,444875925.4,0,0,1013112529,5230476861,115232513.7,2227359132,5230476861,422012182.4,1350338635,455140968.4,50129551.35,5230476861
 06/29  21:00:00,298466186.2,0,0,979441282.8,5114599529,114663121.9,2227359132,5114599529,385473507.9,1313482286,556452688.2,50281852.52,5114599529
 06/29  22:00:00,298466186.2,0,0,943993366.1,4973847085,114215691.2,2227359132,4973847085,369073723.5,1296512739,467995376,35431932.76,4973847085
 06/29  23:00:00,149233093.1,0,0,870694617.6,4243696156,111720719.2,2227359132,4243696156,348872645.3,882178135.5,379538063.8,22272612.35,4243696156
 06/29  24:00:00,74616546.55,0,0,797911600.1,3903695216,89066660.33,2227359132,3903695216,299462010.3,832817318.8,291080751.6,9975553.087,3903695216
 06/30  01:00:00,80771321.23,0,0,792819922.4,3723232996,88769779.69,2227359132,3723232996,255956846,789454840.9,153357479.7,9975553.087,3723232996
 06/30  02:00:00,80771321.23,0,0,791628971.1,3743337796,88812127.18,2227359132,3743337796,277210249.3,810681807.9,153357479.7,9975553.087,3743337796
 06/30  03:00:00,80771321.23,0,0,773024856.9,3684237685,86648449.13,2227359132,3684237685,238877931,772230722.9,153357479.7,9975553.087,3684237685
 06/30  04:00:00,80771321.23,0,0,866299685.5,3881942132,114403385.6,2227359132,3881942132,280556936.9,813885812.9,153357479.7,9975553.087,3881942132
 06/30  05:00:00,80060378.43,0,0,787870404.6,3717637693,87723629.01,2227359132,3717637693,240121703.4,773564446.9,170303929.9,9975553.087,3717637693
 06/30  06:00:00,143290099.7,0,0,788431864.8,3804620248,88508634.94,2227359132,3804620248,255917377.4,789568887.2,176914624.4,9975553.087,3804620248
 06/30  07:00:00,127018677.8,0,0,941404862.9,4692739904,114389138,2227359132,4692739904,375995234.1,1303614823,353829248.7,9975553.087,4692739904
 06/30  08:00:00,379938773.5,0,0,1027631969,5178759270,115891411.9,2227359132,5178759270,432907812.9,1361047849,442286560.9,36916585.49,5178759270
 06/30  09:00:00,1139816321,0,0,1314047989,7078374796,130204015.2,2882520710,7078374796,616755589.8,1545273055,442286560.9,104740839.6,7078374796
 06/30  10:00:00,1139816321,0,0,1250515393,7008655078,124577754.3,2882520710,7008655078,748880697.1,1677615218,309600592.6,109382857.4,7008655078
 06/30  11:00:00,1139816321,0,0,1270994752,6920971579,123756032.8,2882520710,6920971579,818454184.6,1747116021,132685968.3,127525459.9,6920971579
 06/30  12:00:00,1139816321,0,0,1297136469,6963169639,124811964.2,2882520710,6963169639,833454597,1761982516,132685968.3,150011833.9,6963169639
 06/30  13:00:00,1139816321,0,0,1239077799,6700118039,122293501.3,2751488394,6700118039,762012446.1,1690283284,132685968.3,177785602.8,6700118039
 06/30  14:00:00,1139816321,0,0,1321048735,7054726602,126422609.7,2882520710,7054726602,899488648.6,1827440777,132685968.3,173826869,7054726602
 06/30  15:00:00,1139816321,0,0,1335682234,7076957421,128246331,2882520710,7076957421,905262246.5,1832856344,132685968.3,111755408.1,7076957421
 06/30  16:00:00,1139816321,0,0,1416444899,7023812718,142155552.8,2882520710,7023812718,757445657.3,1684595416,132685968.3,104708267.9,7023812718
 06/30  17:00:00,1139816321,0,0,1312743561,7094289827,135664861.9,2882520710,7094289827,761200170.5,1688355914,309600592.6,137621835.6,7094289827
 06/30  18:00:00,637192446.3,0,0,1058365940,5774610316,117095969.5,2358391447,5774610316,608534341.6,1535839450,442286560.9,96190941.79,5774610316
 06/30  19:00:00,424726194.9,0,0,1006750163,5226944609,115437789.6,2227359132,5226944609,457641158.2,1385005780,442286560.9,66309799.41,5226944609
 06/30  20:00:00,447699279.3,0,0,1000413012,5214266988,115126644.2,2227359132,5214266988,415784342.1,1343586973,455140968.4,50154892.19,5214266988
 06/30  21:00:00,298466186.2,0,0,979243356.5,5106451329,114662726.9,2227359132,5106451329,377523629.7,1305558994,556452688.2,63733979.66,5106451329
 06/30  22:00:00,298466186.2,0,0,955645205.8,4975387135,114336717.5,2227359132,4975387135,358840907.7,1286576424,467995376,22554881.09,4975387135
 06/30  23:00:00,149233093.1,0,0,881205939.9,4249359765,111713320.3,2227359132,4249359765,344032331.6,878041019.5,379538063.8,22324733.64,4249359765
 06/30  24:00:00,74616546.55,0,0,803136061.8,3869969584,88900767.41,2227359132,3869969584,260677808.9,794914955.2,291080751.6,22286996.51,3869969584
 07/01  01:00:00,80771321.23,0,0,799485890.7,3597797113,88723125.76,2096326816,3597797113,254933964.2,789635803.6,153357479.7,9975553.087,3597797113
 07/01  02:00:00,80771321.23,0,0,793504704.7,3602628844,88377636.55,2096326816,3602628844,266092370,801020012.3,153357479.7,9975553.087,3602628844
 07/01  03:00:00,80771321.23,0,0,773355557.8,3545098430,86631298.79,2096326816,3545098430,230457441.1,765155667.6,153357479.7,9975553.087,3545098430
 07/01  04:00:00,80771321.23,0,0,862767396.1,3740504577,113776431.4,2096326816,3740504577,274310941.4,808672398.5,153357479.7,9975553.087,3740504577
 07/01  05:00:00,80771321.23,0,0,783227541.3,3577306400,87237449.9,2096326816,3577306400,235240825.5,769512359.7,170303929.9,9975553.087,3577306400
 07/01  06:00:00,78065332.94,0,0,784944085.2,3586808462,87127910.73,2096326816,3586808462,239231176.9,773665643.5,176914624.4,9975553.087,3586808462
 07/01  07:00:00,130261843.8,0,0,870730941.2,4528382744,113401974.6,2227359132,4528382744,280055993.9,1208261658,353829248.7,9975553.087,4528382744
 07/01  08:00:00,126646257.8,0,0,892519418.2,4650389251,113615987.2,2227359132,4650389251,295218284.9,1223704346,442286560.9,9975553.087,4650389251
 07/01  09:00:00,379938773.5,0,0,942705762.6,5157835701,114353153.5,2358391447,5157835701,367416393.2,1296091534,442286560.9,36239280.62,5157835701
 07/01  10:00:00,379938773.5,0,0,956413544.5,5067708578,114569793.4,2358391447,5067708578,396050816,1324868584,309600592.6,65389783.29,5067708578
 07/01  11:00:00,379938773.5,0,0,964103773.4,4913585899,114703174.2,2358391447,4913585899,411019152.3,1339965118,132685968.3,65021998.44,4913585899
 07/01  12:00:00,379938773.5,0,0,987530885,4951996720,115187368.6,2358391447,4951996720,425518666.6,1354654453,132685968.3,67439238.02,4951996720
 07/01  13:00:00,189969386.8,0,0,935553332.1,4430489841,114174411.1,2161842974,4430489841,343520158.8,1272861380,132685968.3,71103474.66,4430489841
 07/01  14:00:00,189969386.8,0,0,931038253.3,4422014839,114108093.5,2161842974,4422014839,339626553.3,1269002125,132685968.3,58841075.78,4422014839
 07/01  15:00:00,189969386.8,0,0,941280111.9,4443608834,114235199.8,2161842974,4443608834,350851583.4,1280237517,132685968.3,49959799.05,4443608834
 07/01  16:00:00,189969386.8,0,0,924447165.3,4418931256,113939788.6,2161842974,4418931256,343302362.6,1272637252,132685968.3,49135270.3,4418931256
 07/01  17:00:00,189969386.8,0,0,907971705.7,4556939461,113721517.9,2161842974,4556939461,321089673.4,1250212993,309600592.6,49282732.39,4556939461
 07/01  18:00:00,64936533.68,0,0,881441993,4435248634,113424397.2,2096326816,4435248634,284088723,1213015324,442286560.9,22393785.85,4435248634
 07/01  19:00:00,73042355.2,0,0,850669012.6,4000259253,110889370.8,2096326816,4000259253,271032371.8,806271622.5,442286560.9,22411452.59,4000259253
 07/01  20:00:00,80771321.23,0,0,781688173.4,3925334926,112991986.9,2096326816,3925334926,242394713.1,777535404.6,455140968.4,22449209.49,3925334926
 07/01  21:00:00,80771321.23,0,0,782317781.1,4020425512,112879406,2096326816,4020425512,235951322.4,771137998.8,556452688.2,22416034.8,4020425512
 07/01  22:00:00,80771321.23,0,0,782242502.6,3936164343,112859971.3,2096326816,3936164343,237207713.5,772536974.6,467995376,35134158.02,3936164343
 07/01  23:00:00,80771321.23,0,0,772261047.3,3812946249,112576564.4,2096326816,3812946249,214172130,749652958.9,379538063.8,22306015.32,3812946249
 07/01  24:00:00,80771321.23,0,0,850966240.5,3845127630,112886567,2096326816,3845127630,254102975.6,789559306.7,291080751.6,9975553.087,3845127630
 07/02  01:00:00,80771321.23,0,0,776793539.4,3595555465,112666346.7,2096326816,3595555465,224855706.4,760253125,153357479.7,9975553.087,3595555465
 07/02  02:00:00,80771321.23,0,0,775719824,3588904798,112633850.1,2096326816,3588904798,222636725.9,758012202.6,153357479.7,9975553.087,3588904798
 07/02  03:00:00,80771321.23,0,0,776931399.4,3600914916,112627128.9,2096326816,3600914916,223219102,758665417.5,153357479.7,9975553.087,3600914916
 07/02  04:00:00,80771321.23,0,0,772712438.4,3584992118,112481040.8,2096326816,3584992118,210148830.8,745651646.8,153357479.7,9975553.087,3584992118
 07/02  05:00:00,80586549.12,0,0,853489304.6,3716696304,112696891,2096326816,3716696304,244098622.1,779684591.6,170303929.9,9975553.087,3716696304
 07/02  06:00:00,75694385.72,0,0,781906086.1,3622750879,112602069.2,2096326816,3622750879,220112706.8,755862890.4,176914624.4,9975553.087,3622750879
 07/02  07:00:00,69501322.02,0,0,784386798.4,3798658730,112700017.6,2096326816,3798658730,222720336,758576657.2,353829248.7,9975553.087,3798658730
 07/02  08:00:00,68546361.68,0,0,791973855.5,3904341565,112911710.7,2096326816,3904341565,233102068.5,769070673.4,442286560.9,9975553.087,3904341565
 07/02  09:00:00,68546361.68,0,0,782719306,3883573363,112609326.3,2096326816,3883573363,221890800.7,758120337.8,442286560.9,9975553.087,3883573363
 07/02  10:00:00,68546361.68,0,0,878308392.3,3908823349,114296948,2096326816,3908823349,282550047,819161945.9,309600592.6,9975553.087,3908823349
 07/02  11:00:00,68546361.68,0,0,806917951.2,3655285187,114563520.5,2096326816,3655285187,277050378.1,813906461.6,132685968.3,9975553.087,3655285187
 07/02  12:00:00,68546361.68,0,0,811733022.6,3664467296,114601866.4,2096326816,3664467296,281379069.4,818510920.8,132685968.3,9975553.087,3664467296
 07/02  13:00:00,68546361.68,0,0,818445760.6,3680697987,114697440.3,2096326816,3680697987,290801448.7,828264429.9,132685968.3,22361993.82,3680697987
 07/02  14:00:00,68546361.68,0,0,804091189.3,3654133329,112986954.3,2096326816,3654133329,280301848.1,817786559.9,132685968.3,35175766.83,3654133329
 07/02  15:00:00,68546361.68,0,0,909250239.6,3843337182,114977377.3,2096326816,3843337182,362356227.6,899532711,132685968.3,22323308.28,3843337182
 07/02  16:00:00,68546361.68,0,0,820658065.8,3687194933,114740612,2096326816,3687194933,295042917.5,831836325.9,132685968.3,9975553.087,3687194933
 07/02  17:00:00,68546361.68,0,0,802340436.9,3819701855,114325368.5,2096326816,3819701855,269368088.4,805809294,309600592.6,9975553.087,3819701855
 07/02  18:00:00,70292848.75,0,0,801343891.9,3939623414,114396948.1,2096326816,3939623414,255782156.6,792182844.4,442286560.9,22205928.06,3939623414
 07/02  19:00:00,76293195.73,0,0,784036044.4,3897011670,112634315.4,2096326816,3897011670,226240546.1,762658892.6,442286560.9,9975553.087,3897011670
 07/02  20:00:00,80771321.23,0,0,867344240.5,4032484791,113064552.1,2096326816,4032484791,260642701.2,796970348.2,455140968.4,22172484.26,4032484791
 07/02  21:00:00,80771321.23,0,0,787735469.9,4024996386,112800013.2,2096326816,4024996386,231715886.1,767923744.2,556452688.2,9975553.087,4024996386
 07/02  22:00:00,80771321.23,0,0,785777772.1,3930614977,112754857.8,2096326816,3930614977,227794642.7,763942796.9,467995376,22455179.48,3930614977
 07/02  23:00:00,80771321.23,0,0,784443498.5,3840071138,112727136.7,2096326816,3840071138,227070110.1,763231824.1,379538063.8,9975553.087,3840071138
 07/02  24:00:00,80771321.23,0,0,776318565.9,3727794107,112550641.3,2096326816,3727794107,211551820.1,747708543.6,291080751.6,22211565.33,3727794107
 07/03  01:00:00,80771321.23,0,0,855123257.2,3837049692,112716349.5,2227359132,3837049692,248527961.1,784681651.1,153357479.7,9975553.087,3837049692
 07/03  02:00:00,80771321.23,0,0,783716233.6,3745226076,112678363.7,2227359132,3745226076,228149355.4,764309371.6,153357479.7,9975553.087,3745226076
 07/03  03:00:00,80771321.23,0,0,783233620.7,3740260109,112630173,2227359132,3740260109,223714191.9,759929394,153357479.7,9975553.087,3740260109
 07/03  04:00:00,80771321.23,0,0,784495455.2,3743010574,112628680.4,2227359132,3743010574,225204314.6,761491280.6,153357479.7,9975553.087,3743010574
 07/03  05:00:00,80771321.23,0,0,778079529.9,3739988767,112478793.9,2227359132,3739988767,211801869.6,748138685.4,170303929.9,9975553.087,3739988767
 07/03  06:00:00,155515058.3,0,0,857055992.6,3936629126,112697308.8,2227359132,3936629126,247892819.2,784238132.9,176914624.4,9975553.087,3936629126
 07/03  07:00:00,136088474.2,0,0,856083613.6,4480156382,113109770.2,2227359132,4480156382,240942532.9,1170895361,353829248.7,9975553.087,4480156382
 07/03  08:00:00,380031878.5,0,0,874272659.8,4850045526,113296508.4,2227359132,4850045526,260055176.2,1190116542,442286560.9,23454083.03,4850045526
 07/03  09:00:00,1139816321,0,0,1019833927,6608138627,116016877.8,2882520710,6608138627,454920620.5,1385113519,442286560.9,103816992.6,6608138627
 07/03  10:00:00,1139816321,0,0,1074350200,6599546479,117367856.3,2882520710,6599546479,523147189.6,1453517577,309600592.6,125520637.5,6599546479
 07/03  11:00:00,1139816321,0,0,1113424616,6507609143,118388063.3,2882520710,6507609143,568029855.1,1498558541,132685968.3,118653080.1,6507609143
 07/03  12:00:00,1139816321,0,0,1122000561,6561591029,118562424.8,2882520710,6561591029,613261434.6,1543949196,132685968.3,146799623.5,6561591029
 07/03  13:00:00,1139816321,0,0,1095372792,6352520573,117555523.8,2751488394,6352520573,562857964.1,1493674986,132685968.3,174733593.9,6352520573
 07/03  14:00:00,1139816321,0,0,1164996491,6664970821,119747713.8,2882520710,6664970821,672460007.6,1603344660,132685968.3,172455204.7,6664970821
 07/03  15:00:00,1139816321,0,0,1171470667,6673242763,120007461.9,2882520710,6673242763,673998025.5,1604851853,132685968.3,117162865.9,6673242763
 07/03  16:00:00,1139816321,0,0,1166965162,6658476169,119849022.4,2882520710,6658476169,663895375.8,1594715208,132685968.3,109791135.3,6658476169
 07/03  17:00:00,1139816321,0,0,1151953152,6804906119,119440898.8,2882520710,6804906119,648830834.9,1579509667,309600592.6,135935256.9,6804906119
 07/03  18:00:00,640346287.9,0,0,998894718.5,5527202225,115233700.9,2358391447,5527202225,419305899.2,1349787442,442286560.9,85198881.19,5527202225
 07/03  19:00:00,432302937.3,0,0,949453853,5054561365,114281902.7,2227359132,5054561365,336133369,1266308388,442286560.9,66292012.19,5054561365
 07/03  20:00:00,447699279.3,0,0,927364624,5043013514,113984096.1,2227359132,5043013514,318721804.3,1248557822,455140968.4,60456086.61,5043013514
 07/03  21:00:00,298466186.2,0,0,907502970.8,4956928661,113732588.7,2227359132,4956928661,300671485.5,1230332227,556452688.2,53228039.1,4956928661
 07/03  22:00:00,298466186.2,0,0,893935700,4845721318,113585495,2227359132,4845721318,291635819.2,1221164217,467995376,22542525.15,4845721318
 07/03  23:00:00,149233093.1,0,0,852714627.9,4163467368,110854700.6,2227359132,4163467368,288073127.6,823823438.1,379538063.8,22476864.79,4163467368
 07/03  24:00:00,74616546.55,0,0,785313393.4,3833017491,87151598.57,2227359132,3833017491,243297553.5,778685623.9,291080751.6,22251799.15,3833017491
 07/04  01:00:00,80771321.23,0,0,776194273.5,3692194600,86905174.2,2227359132,3692194600,243408703.7,778539936.6,153357479.7,9975553.087,3692194600
 07/04  02:00:00,80771321.23,0,0,773108843,3688576922,86860944.68,2227359132,3688576922,246501947.8,781416842.8,153357479.7,9975553.087,3688576922
 07/04  03:00:00,80771321.23,0,0,759692131.2,3640730253,86538118.1,2227359132,3640730253,220490665.8,755195695.8,153357479.7,9975553.087,3640730253
 07/04  04:00:00,80771321.23,0,0,843829944.8,3823664755,112850785.6,2227359132,3823664755,263705626.7,798262978.7,153357479.7,9975553.087,3823664755
 07/04  05:00:00,80771321.23,0,0,766363631.8,3669903220,86713360.31,2227359132,3669903220,228356104.1,762804673.1,170303929.9,9975553.087,3669903220
 07/04  06:00:00,154514017.5,0,0,765992290.1,3754696409,86738862.57,2227359132,3754696409,233004724.4,767322602.3,176914624.4,9975553.087,3754696409
 07/04  07:00:00,131881121.7,0,0,838172184.6,4452324070,112867627.4,2227359132,4452324070,258560628.5,1186387876,353829248.7,9975553.087,4452324070
 07/04  08:00:00,379938773.5,0,0,838130055.9,4815593778,113053376.6,2227359132,4815593778,277920704.3,1205705823,442286560.9,23450204.05,4815593778
 07/04  09:00:00,1139816321,0,0,956428741.2,6565643744,115430309.1,2882520710,6565643744,476417492.1,1404237124,442286560.9,103762818.5,6565643744
 07/04  10:00:00,1139816321,0,0,989830489.1,6497993748,116168322.7,2882520710,6497993748,507313703.3,1435282047,309600592.6,125435854,6497993748
 07/04  11:00:00,1139816321,0,0,1044089503,6441344645,117560042,2882520710,6441344645,571928491.9,1499965273,132685968.3,117095748,6441344645
