Date/Time,ElectricityNet:Facility [J](Hourly),Heating:Electricity [J](Hourly),Heating:Gas [J](Hourly),Fans:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),WaterSystems:Electricity [J](Hourly),ElectricityPurchased:Facility [J](Hourly),ExteriorLights:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Electricity:HVAC [J](Hourly),Gas:Facility [J](Hourly),Gas:HVAC [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Electricity:Facility [J](Hourly),Water Heater:WaterSystems:Electricity [J](Hourly),Cooling:Electricity [J](Hourly) 
 05/30  20:00:00,14837420.81,0,0,0,7476262.841,2055596.969,14837420.81,2809830,2.18E-05,0,0,0,2495730.997,14837420.81,2055596.969,0
 05/30  21:00:00,13627651.96,0,0,0,5704527.993,2055596.969,13627651.96,3371796,2.18E-05,0,0,0,2495730.997,13627651.96,2055596.969,0
 05/30  22:00:00,13627651.96,0,0,0,5704527.993,2055596.969,13627651.96,3371796,2.18E-05,0,0,0,2495730.997,13627651.96,2055596.969,0
 05/30  23:00:00,12023253.46,0,0,0,4100129.495,2055596.969,12023253.46,3371796,0,0,0,0,2495730.997,12023253.46,2055596.969,0
 05/30  24:00:00,11131920.96,0,0,0,3208796.996,2055596.969,11131920.96,3371796,0,0,0,0,2495730.997,11131920.96,2055596.969,0
 05/31  01:00:00,13761817.86,0,0,0,3208796.996,2055596.969,13761817.86,2258096.4,0,0,0,0,6239327.492,13761817.86,2055596.969,0
 05/31  02:00:00,13761817.86,0,0,0,3208796.996,2055596.969,13761817.86,2258096.4,0,0,0,0,6239327.492,13761817.86,2055596.969,0
 05/31  03:00:00,13761817.86,0,0,0,3208796.996,2055596.969,13761817.86,2258096.4,0,0,0,0,6239327.492,13761817.86,2055596.969,0
 05/31  04:00:00,13761817.86,0,0,0,3208796.996,2055596.969,13761817.86,2258096.4,0,0,0,0,6239327.492,13761817.86,2055596.969,0
 05/31  05:00:00,13009119.06,0,0,0,3208796.996,2055596.969,13009119.06,1505397.6,0,0,0,0,6239327.492,13009119.06,2055596.969,0
 05/31  06:00:00,12298081.18,0,0,0,4003156.72,2055596.969,12298081.18,0,0,0,0,0,6239327.492,12298081.18,2055596.969,0
 05/31  07:00:00,24551337.91,0,0,5557023.551,3765506.5,2055596.969,24551337.91,0,0,12490906.95,0,0,6239327.492,24551337.91,2055596.969,6933883.395
 05/31  08:00:00,28960214.28,0,0,5557023.551,6418113.722,2055596.969,28960214.28,0,2.18E-05,14247176.1,0,0,6239327.492,28960214.28,2055596.969,8690152.545
 05/31  09:00:00,46886097.31,0,0,5557023.551,13176846.79,2055596.969,46886097.31,0,2.18E-05,19174998.57,0,0,12478654.98,46886097.31,2055596.969,13617975.01
 05/31  10:00:00,47723399,0,0,5557023.551,12919207.53,2055596.969,47723399,0,2.18E-05,20269939.51,0,0,12478654.98,47723399,2055596.969,14712915.96
 05/31  11:00:00,48556824.96,0,0,5557023.551,13083159.78,2055596.969,48556824.96,0,2.18E-05,20939413.22,0,0,12478654.98,48556824.96,2055596.969,15382389.67
 05/31  12:00:00,49079790.07,0,0,5557023.551,13394708.56,2055596.969,49079790.07,0,2.18E-05,21150829.55,0,0,12478654.98,49079790.07,2055596.969,15593806
 05/31  13:00:00,46060040.93,0,0,5557023.551,12425902.64,2055596.969,46060040.93,0,2.18E-05,19848605.64,0,0,11729935.69,46060040.93,2055596.969,14291582.09
 05/31  14:00:00,49703475.95,0,0,5557023.551,14503840.34,2055596.969,49703475.95,0,2.18E-05,20665383.66,0,0,12478654.98,49703475.95,2055596.969,15108360.1
 05/31  15:00:00,48682005.03,0,0,5557023.551,13413419.63,2055596.969,48682005.03,0,2.18E-05,20734333.45,0,0,12478654.98,48682005.03,2055596.969,15177309.89
 05/31  16:00:00,49404766.09,0,0,5557023.551,13200268.54,2055596.969,49404766.09,0,2.18E-05,21670245.6,0,0,12478654.98,49404766.09,2055596.969,16113222.05
 05/31  17:00:00,50381034.02,0,0,5557023.551,13646525.29,2055596.969,50381034.02,0,2.18E-05,22200256.78,0,0,12478654.98,50381034.02,2055596.969,16643233.23
 05/31  18:00:00,36714272.74,0,0,5557023.551,9817698.725,2055596.969,36714272.74,0,2.18E-05,18601649.56,0,0,6239327.492,36714272.74,2055596.969,13044626.01
 05/31  19:00:00,17339754.42,0,0,5557023.551,7231402.903,2055596.969,17339754.42,0,2.18E-05,5557023.551,0,0,2495730.997,17339754.42,2055596.969,0
 05/31  20:00:00,14286384.96,0,0,0,7487192.991,2055596.969,14286384.96,2247864,2.18E-05,0,0,0,2495730.997,14286384.96,2055596.969,0
 05/31  21:00:00,13627651.96,0,0,0,5704527.993,2055596.969,13627651.96,3371796,2.18E-05,0,0,0,2495730.997,13627651.96,2055596.969,0
 05/31  22:00:00,13627651.96,0,0,0,5704527.993,2055596.969,13627651.96,3371796,2.18E-05,0,0,0,2495730.997,13627651.96,2055596.969,0
 05/31  23:00:00,12023253.46,0,0,0,4100129.495,2055596.969,12023253.46,3371796,0,0,0,0,2495730.997,12023253.46,2055596.969,0
 05/31  24:00:00,11131920.96,0,0,0,3208796.996,2055596.969,11131920.96,3371796,0,0,0,0,2495730.997,11131920.96,2055596.969,0
 06/01  01:00:00,13761817.86,0,0,0,3208796.996,2055596.969,13761817.86,2258096.4,0,0,0,0,6239327.492,13761817.86,2055596.969,0
 06/01  02:00:00,13761817.86,0,0,0,3208796.996,2055596.969,13761817.86,2258096.4,0,0,0,0,6239327.492,13761817.86,2055596.969,0
 06/01  03:00:00,13761817.86,0,0,0,3208796.996,2055596.969,13761817.86,2258096.4,0,0,0,0,6239327.492,13761817.86,2055596.969,0
 06/01  04:00:00,13761817.86,0,0,0,3208796.996,2055596.969,13761817.86,2258096.4,0,0,0,0,6239327.492,13761817.86,2055596.969,0
 06/01  05:00:00,13004434.71,0,0,0,3204112.646,2055596.969,13004434.71,1505397.6,0,0,0,0,6239327.492,13004434.71,2055596.969,0
 06/01  06:00:00,12210387.7,0,0,0,3915463.243,2055596.969,12210387.7,0,0,0,0,0,6239327.492,12210387.7,2055596.969,0
 06/01  07:00:00,21509609,0,0,5557023.551,3681708.683,2055596.969,21509609,0,0,9532975.857,0,0,6239327.492,21509609,2055596.969,3975952.306
 06/01  08:00:00,26034518.02,0,0,5557023.551,6633480.685,2055596.969,26034518.02,0,2.18E-05,11106112.87,0,0,6239327.492,26034518.02,2055596.969,5549089.319
 06/01  09:00:00,43395134.95,0,0,5557023.551,13939362.99,2055596.969,43395134.95,0,2.18E-05,14921520.01,0,0,12478654.98,43395134.95,2055596.969,9364496.456
 06/01  10:00:00,44037915.49,0,0,5557023.551,13589148.58,2055596.969,44037915.49,0,2.18E-05,15914514.96,0,0,12478654.98,44037915.49,2055596.969,10357491.41
 06/01  11:00:00,44493822.26,0,0,5557023.551,13477862.35,2055596.969,44493822.26,0,2.18E-05,16481707.95,0,0,12478654.98,44493822.26,2055596.969,10924684.4
 06/01  12:00:00,44947986.62,0,0,5557023.551,13464973.81,2055596.969,44947986.62,0,2.18E-05,16948760.86,0,0,12478654.98,44947986.62,2055596.969,11391737.31
 06/01  13:00:00,42740523.49,0,0,5557023.551,12317618.7,2055596.969,42740523.49,0,2.18E-05,16637372.13,0,0,11729935.69,42740523.49,2055596.969,11080348.58
 06/01  14:00:00,47065148.9,0,0,5557023.551,14137270.2,2055596.969,47065148.9,0,2.18E-05,18393626.74,0,0,12478654.98,47065148.9,2055596.969,12836603.19
 06/01  15:00:00,47761561.77,0,0,5557023.551,14058827.08,2055596.969,47761561.77,0,2.18E-05,19168482.73,0,0,12478654.98,47761561.77,2055596.969,13611459.18
 06/01  16:00:00,48783561.74,0,0,5557023.551,14551927.33,2055596.969,48783561.74,0,2.18E-05,19697382.46,0,0,12478654.98,48783561.74,2055596.969,14140358.9
 06/01  17:00:00,48613591.35,0,0,5557023.551,14624547.92,2055596.969,48613591.35,0,2.18E-05,19454791.47,0,0,12478654.98,48613591.35,2055596.969,13897767.92
 06/01  18:00:00,34461579.83,0,0,5557023.551,9952678.644,2055596.969,34461579.83,0,2.18E-05,16213976.72,0,0,6239327.492,34461579.83,2055596.969,10656953.17
 06/01  19:00:00,17012368.78,0,0,5557023.551,6904017.26,2055596.969,17012368.78,0,2.18E-05,5557023.551,0,0,2495730.997,17012368.78,2055596.969,0
 06/01  20:00:00,14275454.81,0,0,0,7476262.841,2055596.969,14275454.81,2247864,2.18E-05,0,0,0,2495730.997,14275454.81,2055596.969,0
 06/01  21:00:00,13627651.96,0,0,0,5704527.993,2055596.969,13627651.96,3371796,2.18E-05,0,0,0,2495730.997,13627651.96,2055596.969,0
 06/01  22:00:00,13627651.96,0,0,0,5704527.993,2055596.969,13627651.96,3371796,2.18E-05,0,0,0,2495730.997,13627651.96,2055596.969,0
 06/01  23:00:00,12023253.46,0,0,0,4100129.495,2055596.969,12023253.46,3371796,0,0,0,0,2495730.997,12023253.46,2055596.969,0
 06/01  24:00:00,11131920.96,0,0,0,3208796.996,2055596.969,11131920.96,3371796,0,0,0,0,2495730.997,11131920.96,2055596.969,0
 06/02  01:00:00,13761817.86,0,0,0,3208796.996,2055596.969,13761817.86,2258096.4,0,0,0,0,6239327.492,13761817.86,2055596.969,0
 06/02  02:00:00,13761817.86,0,0,0,3208796.996,2055596.969,13761817.86,2258096.4,0,0,0,0,6239327.492,13761817.86,2055596.969,0
 06/02  03:00:00,13761817.86,0,0,0,3208796.996,2055596.969,13761817.86,2258096.4,0,0,0,0,6239327.492,13761817.86,2055596.969,0
 06/02  04:00:00,13761817.86,0,0,0,3208796.996,2055596.969,13761817.86,2258096.4,0,0,0,0,6239327.492,13761817.86,2055596.969,0
 06/02  05:00:00,13009119.06,0,0,0,3208796.996,2055596.969,13009119.06,1505397.6,0,0,0,0,6239327.492,13009119.06,2055596.969,0
 06/02  06:00:00,12349861.31,0,0,0,4054936.847,2055596.969,12349861.31,0,0,0,0,0,6239327.492,12349861.31,2055596.969,0
 06/02  07:00:00,23343129.86,0,0,5557023.551,3863081.196,2055596.969,23343129.86,0,0,11185124.2,0,0,6239327.492,23343129.86,2055596.969,5628100.652
 06/02  08:00:00,27217916.34,0,0,5557023.551,6635098.705,2055596.969,27217916.34,0,2.18E-05,12287893.17,0,0,6239327.492,27217916.34,2055596.969,6730869.622
 06/02  09:00:00,44727371.39,0,0,5557023.551,13322087.97,2055596.969,44727371.39,0,2.18E-05,16871031.47,0,0,12478654.98,44727371.39,2055596.969,11314007.91
 06/02  10:00:00,45615552.22,0,0,5557023.551,13036316.28,2055596.969,45615552.22,0,2.18E-05,18044983.98,0,0,12478654.98,45615552.22,2055596.969,12487960.43
 06/02  11:00:00,46777888.29,0,0,5557023.551,13083159.78,2055596.969,46777888.29,0,2.18E-05,19160476.55,0,0,12478654.98,46777888.29,2055596.969,13603453
 06/02  12:00:00,47714970,0,0,5557023.551,13176846.79,2055596.969,47714970,0,2.18E-05,20003871.26,0,0,12478654.98,47714970,2055596.969,14446847.71
 06/02  13:00:00,44873079.02,0,0,5557023.551,11712752.7,2055596.969,44873079.02,0,2.18E-05,19374793.67,0,0,11729935.69,44873079.02,2055596.969,13817770.12
 06/02  14:00:00,48350969.67,0,0,5557023.551,13083159.78,2055596.969,48350969.67,0,2.18E-05,20733557.93,0,0,12478654.98,48350969.67,2055596.969,15176534.38
 06/02  15:00:00,49112281.44,0,0,5557023.551,13270533.79,2055596.969,49112281.44,0,2.18E-05,21307495.7,0,0,12478654.98,49112281.44,2055596.969,15750472.14
 06/02  16:00:00,49506253.41,0,0,5557023.551,13597326.45,2055596.969,49506253.41,0,2.18E-05,21374675.01,0,0,12478654.98,49506253.41,2055596.969,15817651.46
 06/02  17:00:00,49692888.11,0,0,5557023.551,13911230.56,2055596.969,49692888.11,0,2.18E-05,21247405.6,0,0,12478654.98,49692888.11,2055596.969,15690382.05
 06/02  18:00:00,35836141.3,0,0,5557023.551,10155857.5,2055596.969,35836141.3,0,2.18E-05,17385359.34,0,0,6239327.492,35836141.3,2055596.969,11828335.79
 06/02  19:00:00,17517934.3,0,0,5557023.551,7409582.781,2055596.969,17517934.3,0,2.18E-05,5557023.551,0,0,2495730.997,17517934.3,2055596.969,0
 06/02  20:00:00,14286384.96,0,0,0,7487192.991,2055596.969,14286384.96,2247864,2.18E-05,0,0,0,2495730.997,14286384.96,2055596.969,0
 06/02  21:00:00,13627651.96,0,0,0,5704527.993,2055596.969,13627651.96,3371796,2.18E-05,0,0,0,2495730.997,13627651.96,2055596.969,0
 06/02  22:00:00,13627651.96,0,0,0,5704527.993,2055596.969,13627651.96,3371796,2.18E-05,0,0,0,2495730.997,13627651.96,2055596.969,0
 06/02  23:00:00,12023253.46,0,0,0,4100129.495,2055596.969,12023253.46,3371796,0,0,0,0,2495730.997,12023253.46,2055596.969,0
 06/02  24:00:00,11131920.96,0,0,0,3208796.996,2055596.969,11131920.96,3371796,0,0,0,0,2495730.997,11131920.96,2055596.969,0
 06/03  01:00:00,10018221.36,0,0,0,3208796.996,2055596.969,10018221.36,2258096.4,0,0,0,0,2495730.997,10018221.36,2055596.969,0
 06/03  02:00:00,10018221.36,0,0,0,3208796.996,2055596.969,10018221.36,2258096.4,0,0,0,0,2495730.997,10018221.36,2055596.969,0
 06/03  03:00:00,10018221.36,0,0,0,3208796.996,2055596.969,10018221.36,2258096.4,0,0,0,0,2495730.997,10018221.36,2055596.969,0
 06/03  04:00:00,10018221.36,0,0,0,3208796.996,2055596.969,10018221.36,2258096.4,0,0,0,0,2495730.997,10018221.36,2055596.969,0
 06/03  05:00:00,9265522.562,0,0,0,3208796.996,2055596.969,9265522.562,1505397.6,0,0,0,0,2495730.997,9265522.562,2055596.969,0
 06/03  06:00:00,7717494.744,0,0,0,3166166.778,2055596.969,7717494.744,0,0,0,0,0,2495730.997,7717494.744,2055596.969,0
 06/03  07:00:00,7507614.797,0,0,0,2956286.831,2055596.969,7507614.797,0,0,0,0,0,2495730.997,7507614.797,2055596.969,0
 06/03  08:00:00,7328418.66,0,0,0,2777090.694,2055596.969,7328418.66,0,0,0,0,0,2495730.997,7328418.66,2055596.969,0
 06/03  09:00:00,7186697.324,0,0,0,2635369.357,2055596.969,7186697.324,0,0,0,0,0,2495730.997,7186697.324,2055596.969,0
 06/03  10:00:00,7182012.973,0,0,0,2630685.007,2055596.969,7182012.973,0,0,0,0,0,2495730.997,7182012.973,2055596.969,0
 06/03  11:00:00,7172644.273,0,0,0,2621316.307,2055596.969,7172644.273,0,0,0,0,0,2495730.997,7172644.273,2055596.969,0
 06/03  12:00:00,7208483.501,0,0,0,2657155.534,2055596.969,7208483.501,0,0,0,0,0,2495730.997,7208483.501,2055596.969,0
 06/03  13:00:00,7332631.942,0,0,0,2781303.976,2055596.969,7332631.942,0,0,0,0,0,2495730.997,7332631.942,2055596.969,0
 06/03  14:00:00,7227691.969,0,0,0,2676364.003,2055596.969,7227691.969,0,0,0,0,0,2495730.997,7227691.969,2055596.969,0
 06/03  15:00:00,7363786.82,0,0,0,2812458.853,2055596.969,7363786.82,0,0,0,0,0,2495730.997,7363786.82,2055596.969,0
 06/03  16:00:00,7533614.257,0,0,0,2982286.29,2055596.969,7533614.257,0,0,0,0,0,2495730.997,7533614.257,2055596.969,0
 06/03  17:00:00,7475988.852,0,0,0,2924660.886,2055596.969,7475988.852,0,0,0,0,0,2495730.997,7475988.852,2055596.969,0
 06/03  18:00:00,7626607.821,0,0,0,3075279.854,2055596.969,7626607.821,0,0,0,0,0,2495730.997,7626607.821,2055596.969,0
 06/03  19:00:00,7714917.035,0,0,0,3163589.069,2055596.969,7714917.035,0,0,0,0,0,2495730.997,7714917.035,2055596.969,0
 06/03  20:00:00,10007988.96,0,0,0,3208796.996,2055596.969,10007988.96,2247864,0,0,0,0,2495730.997,10007988.96,2055596.969,0
 06/03  21:00:00,11131920.96,0,0,0,3208796.996,2055596.969,11131920.96,3371796,0,0,0,0,2495730.997,11131920.96,2055596.969,0
 06/03  22:00:00,11131920.96,0,0,0,3208796.996,2055596.969,11131920.96,3371796,0,0,0,0,2495730.997,11131920.96,2055596.969,0
 06/03  23:00:00,11131920.96,0,0,0,3208796.996,2055596.969,11131920.96,3371796,0,0,0,0,2495730.997,11131920.96,2055596.969,0
 06/03  24:00:00,11131920.96,0,0,0,3208796.996,2055596.969,11131920.96,3371796,0,0,0,0,2495730.997,11131920.96,2055596.969,0
 06/04  01:00:00,10018221.36,0,0,0,3208796.996,2055596.969,10018221.36,2258096.4,0,0,0,0,2495730.997,10018221.36,2055596.969,0
 06/04  02:00:00,10018221.36,0,0,0,3208796.996,2055596.969,10018221.36,2258096.4,0,0,0,0,2495730.997,10018221.36,2055596.969,0
 06/04  03:00:00,10018221.36,0,0,0,3208796.996,2055596.969,10018221.36,2258096.4,0,0,0,0,2495730.997,10018221.36,2055596.969,0
 06/04  04:00:00,10018221.36,0,0,0,3208796.996,2055596.969,10018221.36,2258096.4,0,0,0,0,2495730.997,10018221.36,2055596.969,0
 06/04  05:00:00,9260838.212,0,0,0,3204112.646,2055596.969,9260838.212,1505397.6,0,0,0,0,2495730.997,9260838.212,2055596.969,0
 06/04  06:00:00,7622394.539,0,0,0,3071066.572,2055596.969,7622394.539,0,0,0,0,0,2495730.997,7622394.539,2055596.969,0
 06/04  07:00:00,7450931.528,0,0,0,2899603.562,2055596.969,7450931.528,0,0,0,0,0,2495730.997,7450931.528,2055596.969,0
 06/04  08:00:00,7333103.01,0,0,0,2781775.044,2055596.969,7333103.01,0,0,0,0,0,2495730.997,7333103.01,2055596.969,0
 06/04  09:00:00,7229327.542,0,0,0,2677999.576,2055596.969,7229327.542,0,0,0,0,0,2495730.997,7229327.542,2055596.969,0
 06/04  10:00:00,7214803.424,0,0,0,2663475.458,2055596.969,7214803.424,0,0,0,0,0,2495730.997,7214803.424,2055596.969,0
 06/04  11:00:00,7208483.501,0,0,0,2657155.534,2055596.969,7208483.501,0,0,0,0,0,2495730.997,7208483.501,2055596.969,0
 06/04  12:00:00,7273842.032,0,0,0,2722514.066,2055596.969,7273842.032,0,0,0,0,0,2495730.997,7273842.032,2055596.969,0
 06/04  13:00:00,7237531.737,0,0,0,2686203.771,2055596.969,7237531.737,0,0,0,0,0,2495730.997,7237531.737,2055596.969,0
 06/04  14:00:00,7223007.619,0,0,0,2671679.653,2055596.969,7223007.619,0,0,0,0,0,2495730.997,7223007.619,2055596.969,0
 06/04  15:00:00,7232376.319,0,0,0,2681048.353,2055596.969,7232376.319,0,0,0,0,0,2495730.997,7232376.319,2055596.969,0
 06/04  16:00:00,7294686.074,0,0,0,2743358.107,2055596.969,7294686.074,0,0,0,0,0,2495730.997,7294686.074,2055596.969,0
 06/04  17:00:00,7402674.824,0,0,0,2851346.858,2055596.969,7402674.824,0,0,0,0,0,2495730.997,7402674.824,2055596.969,0
 06/04  18:00:00,7467562.288,0,0,0,2916234.321,2055596.969,7467562.288,0,0,0,0,0,2495730.997,7467562.288,2055596.969,0
 06/04  19:00:00,7593346.302,0,0,0,3042018.336,2055596.969,7593346.302,0,0,0,0,0,2495730.997,7593346.302,2055596.969,0
 06/04  20:00:00,10007988.96,0,0,0,3208796.996,2055596.969,10007988.96,2247864,0,0,0,0,2495730.997,10007988.96,2055596.969,0
 06/04  21:00:00,11131920.96,0,0,0,3208796.996,2055596.969,11131920.96,3371796,0,0,0,0,2495730.997,11131920.96,2055596.969,0
 06/04  22:00:00,11131920.96,0,0,0,3208796.996,2055596.969,11131920.96,3371796,0,0,0,0,2495730.997,11131920.96,2055596.969,0
 06/04  23:00:00,11131920.96,0,0,0,3208796.996,2055596.969,11131920.96,3371796,0,0,0,0,2495730.997,11131920.96,2055596.969,0
 06/04  24:00:00,11131920.96,0,0,0,3208796.996,2055596.969,11131920.96,3371796,0,0,0,0,2495730.997,11131920.96,2055596.969,0
 06/05  01:00:00,13761817.86,0,0,0,3208796.996,2055596.969,13761817.86,2258096.4,0,0,0,0,6239327.492,13761817.86,2055596.969,0
 06/05  02:00:00,13761817.86,0,0,0,3208796.996,2055596.969,13761817.86,2258096.4,0,0,0,0,6239327.492,13761817.86,2055596.969,0
 06/05  03:00:00,13761817.86,0,0,0,3208796.996,2055596.969,13761817.86,2258096.4,0,0,0,0,6239327.492,13761817.86,2055596.969,0
 06/05  04:00:00,13761817.86,0,0,0,3208796.996,2055596.969,13761817.86,2258096.4,0,0,0,0,6239327.492,13761817.86,2055596.969,0
 06/05  05:00:00,13004434.71,0,0,0,3204112.646,2055596.969,13004434.71,1505397.6,0,0,0,0,6239327.492,13004434.71,2055596.969,0
 06/05  06:00:00,12204402.15,0,0,0,3909477.684,2055596.969,12204402.15,0,0,0,0,0,6239327.492,12204402.15,2055596.969,0
 06/05  07:00:00,18924084.45,0,0,5557023.551,3681708.683,2055596.969,18924084.45,0,0,6947451.306,0,0,6239327.492,18924084.45,2055596.969,1390427.754
 06/05  08:00:00,22483050.57,0,0,5557023.551,6672285.789,2055596.969,22483050.57,0,2.18E-05,7515840.315,0,0,6239327.492,22483050.57,2055596.969,1958816.764
 06/05  09:00:00,39427778.73,0,0,5557023.551,14095137.38,2055596.969,39427778.73,0,2.18E-05,10798389.4,0,0,12478654.98,39427778.73,2055596.969,5241365.848
 06/05  10:00:00,39951983.56,0,0,5557023.551,14035405.33,2055596.969,39951983.56,0,2.18E-05,11382326.27,0,0,12478654.98,39951983.56,2055596.969,5825302.722
 06/05  11:00:00,40010712.62,0,0,5557023.551,13789411.13,2055596.969,40010712.62,0,2.18E-05,11687049.54,0,0,12478654.98,40010712.62,2055596.969,6130025.99
 06/05  12:00:00,40351323.2,0,0,5557023.551,13799944.33,2055596.969,40351323.2,0,2.18E-05,12017126.91,0,0,12478654.98,40351323.2,2055596.969,6460103.359
 06/05  13:00:00,37524630.22,0,0,5557023.551,12266617.19,2055596.969,37524630.22,0,2.18E-05,11472480.38,0,0,11729935.69,37524630.22,2055596.969,5915456.83
 06/05  14:00:00,40995320.82,0,0,5557023.551,13729679.08,2055596.969,40995320.82,0,2.18E-05,12731389.78,0,0,12478654.98,40995320.82,2055596.969,7174366.228
 06/05  15:00:00,42177727.34,0,0,5557023.551,13962784.74,2055596.969,42177727.34,0,2.18E-05,13680690.64,0,0,12478654.98,42177727.34,2055596.969,8123667.091
 06/05  16:00:00,43103631.34,0,0,5557023.551,14048293.87,2055596.969,43103631.34,0,2.18E-05,14521085.51,0,0,12478654.98,43103631.34,2055596.969,8964061.961
 06/05  17:00:00,43184517.63,0,0,5557023.551,14259089.63,2055596.969,43184517.63,0,2.18E-05,14391176.05,0,0,12478654.98,43184517.63,2055596.969,8834152.496
 06/05  18:00:00,29790640.37,0,0,5557023.551,10011388.42,2055596.969,29790640.37,0,2.18E-05,11484327.49,0,0,6239327.492,29790640.37,2055596.969,5927303.94
 06/05  19:00:00,17440324.09,0,0,5557023.551,7331972.572,2055596.969,17440324.09,0,2.18E-05,5557023.551,0,0,2495730.997,17440324.09,2055596.969,0
 06/05  20:00:00,14286384.96,0,0,0,7487192.991,2055596.969,14286384.96,2247864,2.18E-05,0,0,0,2495730.997,14286384.96,2055596.969,0
 06/05  21:00:00,13627651.96,0,0,0,5704527.993,2055596.969,13627651.96,3371796,2.18E-05,0,0,0,2495730.997,13627651.96,2055596.969,0
 06/05  22:00:00,13627651.96,0,0,0,5704527.993,2055596.969,13627651.96,3371796,2.18E-05,0,0,0,2495730.997,13627651.96,2055596.969,0
 06/05  23:00:00,12023253.46,0,0,0,4100129.495,2055596.969,12023253.46,3371796,0,0,0,0,2495730.997,12023253.46,2055596.969,0
 06/05  24:00:00,11131920.96,0,0,0,3208796.996,2055596.969,11131920.96,3371796,0,0,0,0,2495730.997,11131920.96,2055596.969,0
 06/06  01:00:00,13761817.86,0,0,0,3208796.996,2055596.969,13761817.86,2258096.4,0,0,0,0,6239327.492,13761817.86,2055596.969,0
 06/06  02:00:00,13761817.86,0,0,0,3208796.996,2055596.969,13761817.86,2258096.4,0,0,0,0,6239327.492,13761817.86,2055596.969,0
 06/06  03:00:00,13761817.86,0,0,0,3208796.996,2055596.969,13761817.86,2258096.4,0,0,0,0,6239327.492,13761817.86,2055596.969,0
 06/06  04:00:00,13761817.86,0,0,0,3208796.996,2055596.969,13761817.86,2258096.4,0,0,0,0,6239327.492,13761817.86,2055596.969,0
 06/06  05:00:00,13009119.06,0,0,0,3208796.996,2055596.969,13009119.06,1505397.6,0,0,0,0,6239327.492,13009119.06,2055596.969,0
 06/06  06:00:00,12307360.48,0,0,0,4012436.018,2055596.969,12307360.48,0,0,0,0,0,6239327.492,12307360.48,2055596.969,0
 06/06  07:00:00,18654830.81,0,0,5557023.551,3760122.862,2055596.969,18654830.81,0,0,6599783.487,0,0,6239327.492,18654830.81,2055596.969,1042759.935
 06/06  08:00:00,23224504.43,0,0,5557023.551,6599591.076,2055596.969,23224504.43,0,2.18E-05,8329988.888,0,0,6239327.492,23224504.43,2055596.969,2772965.336
 06/06  09:00:00,40857260.1,0,0,5557023.551,13866742.4,2055596.969,40857260.1,0,2.18E-05,12456265.75,0,0,12478654.98,40857260.1,2055596.969,6899242.199
 06/06  10:00:00,41528479.96,0,0,5557023.551,13708612.67,2055596.969,41528479.96,0,2.18E-05,13285615.34,0,0,12478654.98,41528479.96,2055596.969,7728591.787
 06/06  11:00:00,43099657.53,0,0,5557023.551,14451174.31,2055596.969,43099657.53,0,2.18E-05,14114231.26,0,0,12478654.98,43099657.53,2055596.969,8557207.711
 06/06  12:00:00,44178652.04,0,0,5557023.551,14482773.93,2055596.969,44178652.04,0,2.18E-05,15161626.16,0,0,12478654.98,44178652.04,2055596.969,9604602.613
 06/06  13:00:00,41553185.78,0,0,5557023.551,12778843,2055596.969,41553185.78,0,2.18E-05,14988810.12,0,0,11729935.69,41553185.78,2055596.969,9431786.565
 06/06  14:00:00,45772022.05,0,0,5557023.551,14028339.31,2055596.969,45772022.05,0,2.18E-05,17209430.79,0,0,12478654.98,45772022.05,2055596.969,11652407.24
 06/06  15:00:00,46762122.09,0,0,5557023.551,13659413.83,2055596.969,46762122.09,0,2.18E-05,18568456.31,0,0,12478654.98,46762122.09,2055596.969,13011432.76
 06/06  16:00:00,48114010.04,0,0,5557023.551,13939362.99,2055596.969,48114010.04,0,2.18E-05,19640395.09,0,0,12478654.98,48114010.04,2055596.969,14083371.54
 06/06  17:00:00,48797253.91,0,0,5557023.551,14225134.67,2055596.969,48797253.91,0,2.18E-05,20037867.29,0,0,12478654.98,48797253.91,2055596.969,14480843.73
 06/06  18:00:00,35025121.72,0,0,5557023.551,9828030.691,2055596.969,35025121.72,0,2.18E-05,16902166.57,0,0,6239327.492,35025121.72,2055596.969,11345143.02
 06/06  19:00:00,17245199.41,0,0,5557023.551,7136847.889,2055596.969,17245199.41,0,2.18E-05,5557023.551,0,0,2495730.997,17245199.41,2055596.969,0
 06/06  20:00:00,14286384.96,0,0,0,7487192.991,2055596.969,14286384.96,2247864,2.18E-05,0,0,0,2495730.997,14286384.96,2055596.969,0
 06/06  21:00:00,13627651.96,0,0,0,5704527.993,2055596.969,13627651.96,3371796,2.18E-05,0,0,0,2495730.997,13627651.96,2055596.969,0
 06/06  22:00:00,13627651.96,0,0,0,5704527.993,2055596.969,13627651.96,3371796,2.18E-05,0,0,0,2495730.997,13627651.96,2055596.969,0
 06/06  23:00:00,12023253.46,0,0,0,4100129.495,2055596.969,12023253.46,3371796,0,0,0,0,2495730.997,12023253.46,2055596.969,0
 06/06  24:00:00,11131920.96,0,0,0,3208796.996,2055596.969,11131920.96,3371796,0,0,0,0,2495730.997,11131920.96,2055596.969,0
